BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
E/N (Td)    	Electric field / N (Td)                                         
638.1	0.2324E-12
644.1	0.2331E-12
650.1	0.2337E-12
656.1	0.2344E-12
662.1	0.2350E-12
668.1	0.2356E-12
674.1	0.2363E-12
680.1	0.2369E-12
686.1	0.2375E-12
692.2	0.2382E-12
698.2	0.2388E-12
704.2	0.2394E-12
710.2	0.2400E-12
716.2	0.2407E-12
722.2	0.2413E-12
728.2	0.2419E-12
734.2	0.2425E-12
740.2	0.2431E-12
746.2	0.2437E-12
752.3	0.2443E-12
758.3	0.2449E-12
764.3	0.2455E-12
770.3	0.2461E-12
776.3	0.2467E-12
782.3	0.2473E-12
788.3	0.2479E-12
794.3	0.2485E-12
800.3	0.2491E-12
806.3	0.2496E-12
812.4	0.2502E-12
818.4	0.2508E-12
824.4	0.2514E-12
830.4	0.2519E-12
836.4	0.2526E-12
842.4	0.2531E-12
848.4	0.2537E-12
854.4	0.2543E-12
860.4	0.2548E-12
866.4	0.2554E-12
872.5	0.2559E-12
878.5	0.2565E-12
884.5	0.2570E-12
890.5	0.2576E-12
896.5	0.2582E-12
902.5	0.2587E-12
908.5	0.2592E-12
914.5	0.2598E-12
920.5	0.2603E-12
926.5	0.2609E-12
932.6	0.2614E-12
938.6	0.2620E-12
944.6	0.2623E-12
950.6	0.2629E-12
956.6	0.2634E-12
962.6	0.2639E-12
968.6	0.2645E-12
974.6	0.2650E-12
980.6	0.2655E-12
986.6	0.2661E-12
992.7	0.2666E-12
998.7	0.2671E-12
1005.	0.2676E-12
1011.	0.2681E-12
1017.	0.2686E-12
1023.	0.2692E-12
1029.	0.2697E-12
1035.	0.2702E-12
1041.	0.2707E-12
1047.	0.2712E-12
1053.	0.2717E-12
1059.	0.2722E-12
1065.	0.2727E-12
1071.	0.2732E-12
1077.	0.2737E-12
1083.	0.2742E-12
1089.	0.2747E-12
1095.	0.2752E-12
1101.	0.2757E-12
1107.	0.2762E-12
1113.	0.2767E-12
1119.	0.2771E-12
1125.	0.2776E-12
1131.	0.2781E-12
1137.	0.2786E-12
1143.	0.2791E-12
1149.	0.2796E-12
1155.	0.2800E-12
1161.	0.2805E-12
1167.	0.2810E-12
1173.	0.2815E-12
1179.	0.2819E-12
1185.	0.2824E-12
1191.	0.2828E-12
1197.	0.2833E-12
1203.	0.2838E-12
1209.	0.2842E-12
1215.	0.2847E-12
1221.	0.2852E-12
1227.	0.2856E-12
1233.	0.2861E-12
1239.	0.2866E-12
1245.	0.2870E-12
1251.	0.2875E-12
1257.	0.2879E-12
1263.	0.2884E-12
1269.	0.2888E-12
1275.	0.2893E-12
1281.	0.2898E-12
1287.	0.2902E-12
1293.	0.2907E-12
1299.	0.2911E-12
1305.	0.2915E-12
1311.	0.2920E-12
1317.	0.2924E-12
1323.	0.2929E-12
1329.	0.2933E-12
1335.	0.2937E-12
1341.	0.2942E-12
1347.	0.2946E-12
1353.	0.2951E-12
1359.	0.2955E-12
1365.	0.2959E-12
1371.	0.2964E-12
1377.	0.2968E-12
1383.	0.2972E-12
1389.	0.2977E-12
1395.	0.2981E-12
1401.	0.2985E-12
1407.	0.2989E-12
1413.	0.2994E-12
1419.	0.2998E-12
1425.	0.3002E-12
1431.	0.3006E-12
1437.	0.3011E-12
1443.	0.3015E-12
1449.	0.3019E-12
1455.	0.3024E-12
1461.	0.3028E-12
1467.	0.3032E-12
1473.	0.3036E-12
1479.	0.3040E-12
1485.	0.3044E-12
1491.	0.3049E-12
1497.	0.3053E-12
1504.	0.3057E-12
1510.	0.3061E-12
1516.	0.3065E-12
1522.	0.3069E-12
1528.	0.3073E-12
1534.	0.3077E-12
1540.	0.3081E-12
1546.	0.3085E-12
1552.	0.3089E-12
1558.	0.3093E-12
1564.	0.3097E-12
1570.	0.3101E-12
1576.	0.3105E-12
1582.	0.3109E-12
1588.	0.3113E-12
1594.	0.3117E-12
1600.	0.3121E-12
1606.	0.3125E-12
1612.	0.3129E-12
1618.	0.3132E-12
1624.	0.3136E-12
1630.	0.3140E-12
1636.	0.3144E-12
1642.	0.3148E-12
1648.	0.3152E-12
1654.	0.3156E-12
1660.	0.3160E-12
1666.	0.3163E-12
1672.	0.3167E-12
1678.	0.3171E-12
1684.	0.3175E-12
1690.	0.3179E-12
1696.	0.3183E-12
1702.	0.3186E-12
1708.	0.3190E-12
1714.	0.3194E-12
1720.	0.3198E-12
1726.	0.3201E-12
1732.	0.3205E-12
1738.	0.3209E-12
1744.	0.3213E-12
1750.	0.3216E-12
1756.	0.3220E-12
1762.	0.3224E-12
1768.	0.3227E-12
1774.	0.3231E-12
1780.	0.3234E-12
1786.	0.3238E-12
1792.	0.3241E-12
1798.	0.3245E-12
1804.	0.3249E-12
1810.	0.3252E-12
1816.	0.3256E-12
1822.	0.3260E-12
1828.	0.3263E-12
1834.	0.3267E-12
1840.	0.3270E-12
1846.	0.3274E-12
1852.	0.3278E-12
1858.	0.3281E-12
1864.	0.3285E-12
1870.	0.3288E-12
1876.	0.3292E-12
1882.	0.3296E-12
1888.	0.3299E-12
1894.	0.3303E-12
1900.	0.3306E-12
1906.	0.3310E-12
1912.	0.3313E-12
1918.	0.3317E-12
1924.	0.3320E-12
1930.	0.3324E-12
1936.	0.3327E-12
1942.	0.3331E-12
1948.	0.3334E-12
1954.	0.3338E-12
1960.	0.3341E-12
1966.	0.3344E-12
1972.	0.3348E-12
1978.	0.3351E-12
1984.	0.3355E-12
1990.	0.3358E-12
1996.	0.3362E-12
2002.	0.3365E-12
2008.	0.3368E-12
2014.	0.3372E-12
2020.	0.3375E-12
2026.	0.3378E-12
2032.	0.3382E-12
2038.	0.3385E-12
2044.	0.3389E-12
2050.	0.3392E-12
2056.	0.3395E-12
2062.	0.3399E-12
2068.	0.3402E-12
2074.	0.3405E-12
2080.	0.3409E-12
2086.	0.3412E-12
2092.	0.3415E-12
2098.	0.3418E-12
2105.	0.3422E-12
2111.	0.3425E-12
2117.	0.3428E-12
2123.	0.3432E-12
2129.	0.3435E-12
2135.	0.3438E-12
2141.	0.3441E-12
2147.	0.3445E-12
2153.	0.3448E-12
2159.	0.3452E-12
2165.	0.3455E-12
2171.	0.3458E-12
2177.	0.3461E-12
2183.	0.3465E-12
2189.	0.3468E-12
2195.	0.3471E-12
2201.	0.3474E-12
2207.	0.3477E-12
2213.	0.3480E-12
2219.	0.3484E-12
2225.	0.3487E-12
2231.	0.3490E-12
2237.	0.3493E-12
2243.	0.3496E-12
2249.	0.3499E-12
2255.	0.3502E-12
2261.	0.3506E-12
2267.	0.3509E-12
2273.	0.3512E-12
2279.	0.3515E-12
2285.	0.3518E-12
2291.	0.3521E-12
2297.	0.3524E-12
2303.	0.3527E-12
2309.	0.3530E-12
2315.	0.3533E-12
2321.	0.3537E-12
2327.	0.3540E-12
2333.	0.3543E-12
2339.	0.3546E-12
2345.	0.3549E-12
2351.	0.3552E-12
2357.	0.3555E-12
2363.	0.3558E-12
2369.	0.3561E-12
2375.	0.3564E-12
2381.	0.3567E-12
2387.	0.3570E-12
2393.	0.3573E-12
2399.	0.3576E-12
2405.	0.3579E-12
2411.	0.3582E-12
2417.	0.3585E-12
2423.	0.3588E-12
2429.	0.3591E-12
2435.	0.3594E-12
2441.	0.3597E-12
2447.	0.3600E-12
2453.	0.3603E-12
2459.	0.3606E-12
2465.	0.3609E-12
2471.	0.3612E-12
2477.	0.3614E-12
2483.	0.3617E-12
2489.	0.3620E-12
2495.	0.3623E-12
2501.	0.3626E-12
2507.	0.3629E-12
2513.	0.3632E-12
2519.	0.3635E-12
2525.	0.3638E-12
2531.	0.3640E-12
2537.	0.3643E-12
2543.	0.3646E-12
2549.	0.3649E-12
2555.	0.3652E-12
2561.	0.3655E-12
2567.	0.3658E-12
2573.	0.3660E-12
2579.	0.3663E-12
2585.	0.3666E-12
2591.	0.3669E-12
2597.	0.3671E-12
2603.	0.3673E-12
2609.	0.3676E-12
2615.	0.3679E-12
2621.	0.3682E-12
2627.	0.3685E-12
2633.	0.3687E-12
2639.	0.3690E-12
2645.	0.3693E-12
2651.	0.3696E-12
2657.	0.3698E-12
2663.	0.3701E-12
2669.	0.3704E-12
2675.	0.3707E-12
2681.	0.3709E-12
2687.	0.3712E-12
2693.	0.3715E-12
2699.	0.3718E-12
2706.	0.3720E-12
2712.	0.3723E-12
2718.	0.3726E-12
2724.	0.3729E-12
2730.	0.3731E-12
2736.	0.3734E-12
2742.	0.3737E-12
2748.	0.3739E-12
2754.	0.3742E-12
2760.	0.3745E-12
2766.	0.3747E-12
2772.	0.3750E-12
2778.	0.3753E-12
2784.	0.3755E-12
2790.	0.3758E-12
2796.	0.3761E-12
2802.	0.3763E-12
2808.	0.3766E-12
2814.	0.3769E-12
2820.	0.3771E-12
2826.	0.3774E-12
2832.	0.3777E-12
2838.	0.3779E-12
2844.	0.3782E-12
2850.	0.3784E-12
2856.	0.3787E-12
2862.	0.3790E-12
2868.	0.3792E-12
2874.	0.3795E-12
2880.	0.3797E-12
2886.	0.3800E-12
2892.	0.3803E-12
2898.	0.3805E-12
2904.	0.3808E-12
2910.	0.3810E-12
2916.	0.3813E-12
2922.	0.3815E-12
2928.	0.3818E-12
2934.	0.3821E-12
2940.	0.3823E-12
2946.	0.3826E-12
2952.	0.3828E-12
2958.	0.3831E-12
2964.	0.3833E-12
2970.	0.3836E-12
2976.	0.3838E-12
2982.	0.3841E-12
2988.	0.3843E-12
2994.	0.3846E-12
3000.	0.3848E-12
 
 
E/N (Td)	Total ionization freq. /N (m3/s)
1.000	0.000
7.010	0.000
13.02	0.000
19.03	0.000
25.04	0.2529E-25
31.05	0.1903E-23
37.06	0.3828E-22
43.07	0.3423E-21
49.08	0.1855E-20
55.09	0.7261E-20
61.10	0.2211E-19
67.11	0.5693E-19
73.12	0.1267E-18
79.13	0.2531E-18
85.14	0.4650E-18
91.15	0.7966E-18
97.16	0.1288E-17
103.2	0.1980E-17
109.2	0.2927E-17
115.2	0.4177E-17
121.2	0.5788E-17
127.2	0.7805E-17
133.2	0.1029E-16
139.2	0.1329E-16
145.2	0.1686E-16
151.3	0.2105E-16
157.3	0.2592E-16
163.3	0.3151E-16
169.3	0.3788E-16
175.3	0.4507E-16
181.3	0.5325E-16
187.3	0.6222E-16
193.3	0.7213E-16
199.3	0.8302E-16
205.3	0.9493E-16
211.4	0.1079E-15
217.4	0.1219E-15
223.4	0.1373E-15
229.4	0.1536E-15
235.4	0.1711E-15
241.4	0.1897E-15
247.4	0.2096E-15
253.4	0.2306E-15
259.4	0.2530E-15
265.4	0.2757E-15
271.5	0.3005E-15
277.5	0.3266E-15
283.5	0.3540E-15
289.5	0.3827E-15
295.5	0.4127E-15
301.5	0.4440E-15
307.5	0.4767E-15
313.5	0.5111E-15
319.5	0.5464E-15
325.5	0.5830E-15
331.6	0.6210E-15
337.6	0.6602E-15
343.6	0.7008E-15
349.6	0.7428E-15
355.6	0.7860E-15
361.6	0.8306E-15
367.6	0.8765E-15
373.6	0.9237E-15
379.6	0.9722E-15
385.6	0.1022E-14
391.7	0.1073E-14
397.7	0.1125E-14
403.7	0.1179E-14
409.7	0.1234E-14
415.7	0.1290E-14
421.7	0.1347E-14
427.7	0.1407E-14
433.7	0.1467E-14
439.7	0.1528E-14
445.7	0.1590E-14
451.8	0.1653E-14
457.8	0.1718E-14
463.8	0.1784E-14
469.8	0.1851E-14
475.8	0.1919E-14
481.8	0.1988E-14
487.8	0.2058E-14
493.8	0.2129E-14
499.8	0.2202E-14
505.8	0.2276E-14
511.9	0.2350E-14
517.9	0.2426E-14
523.9	0.2503E-14
529.9	0.2581E-14
535.9	0.2660E-14
541.9	0.2740E-14
547.9	0.2821E-14
553.9	0.2903E-14
559.9	0.2986E-14
565.9	0.3070E-14
572.0	0.3153E-14
578.0	0.3239E-14
584.0	0.3326E-14
590.0	0.3413E-14
596.0	0.3502E-14
602.0	0.3592E-14
608.0	0.3682E-14
614.0	0.3773E-14
620.0	0.3865E-14
626.0	0.3958E-14
632.1	0.4052E-14
638.1	0.4147E-14
644.1	0.4243E-14
650.1	0.4339E-14
656.1	0.4436E-14
662.1	0.4534E-14
668.1	0.4633E-14
674.1	0.4733E-14
680.1	0.4833E-14
686.1	0.4934E-14
692.2	0.5036E-14
698.2	0.5138E-14
704.2	0.5242E-14
710.2	0.5346E-14
716.2	0.5450E-14
722.2	0.5556E-14
728.2	0.5662E-14
734.2	0.5769E-14
740.2	0.5876E-14
746.2	0.5984E-14
752.3	0.6093E-14
758.3	0.6202E-14
764.3	0.6312E-14
770.3	0.6423E-14
776.3	0.6534E-14
782.3	0.6646E-14
788.3	0.6758E-14
794.3	0.6872E-14
800.3	0.6985E-14
806.3	0.7099E-14
812.4	0.7214E-14
818.4	0.7330E-14
824.4	0.7446E-14
830.4	0.7562E-14
836.4	0.7678E-14
842.4	0.7796E-14
848.4	0.7914E-14
854.4	0.8033E-14
860.4	0.8152E-14
866.4	0.8271E-14
872.5	0.8391E-14
878.5	0.8512E-14
884.5	0.8633E-14
890.5	0.8754E-14
896.5	0.8876E-14
902.5	0.8999E-14
908.5	0.9122E-14
914.5	0.9245E-14
920.5	0.9369E-14
926.5	0.9493E-14
932.6	0.9618E-14
938.6	0.9743E-14
944.6	0.9876E-14
950.6	0.1000E-13
956.6	0.1013E-13
962.6	0.1025E-13
968.6	0.1038E-13
974.6	0.1051E-13
980.6	0.1064E-13
986.6	0.1077E-13
992.7	0.1089E-13
998.7	0.1102E-13
1005.	0.1115E-13
1011.	0.1128E-13
1017.	0.1141E-13
1023.	0.1154E-13
1029.	0.1167E-13
1035.	0.1180E-13
1041.	0.1193E-13
1047.	0.1207E-13
1053.	0.1220E-13
1059.	0.1233E-13
1065.	0.1246E-13
1071.	0.1260E-13
1077.	0.1273E-13
1083.	0.1286E-13
1089.	0.1300E-13
1095.	0.1313E-13
1101.	0.1327E-13
1107.	0.1340E-13
1113.	0.1353E-13
1119.	0.1367E-13
1125.	0.1381E-13
1131.	0.1394E-13
1137.	0.1408E-13
1143.	0.1421E-13
1149.	0.1435E-13
1155.	0.1449E-13
1161.	0.1462E-13
1167.	0.1476E-13
1173.	0.1490E-13
1179.	0.1504E-13
1185.	0.1517E-13
1191.	0.1531E-13
1197.	0.1545E-13
1203.	0.1559E-13
1209.	0.1573E-13
1215.	0.1587E-13
1221.	0.1601E-13
1227.	0.1614E-13
1233.	0.1628E-13
1239.	0.1642E-13
1245.	0.1656E-13
1251.	0.1670E-13
1257.	0.1684E-13
1263.	0.1698E-13
1269.	0.1712E-13
1275.	0.1726E-13
1281.	0.1740E-13
1287.	0.1754E-13
1293.	0.1769E-13
1299.	0.1783E-13
1305.	0.1797E-13
1311.	0.1811E-13
1317.	0.1825E-13
1323.	0.1839E-13
1329.	0.1854E-13
1335.	0.1868E-13
1341.	0.1882E-13
1347.	0.1896E-13
1353.	0.1910E-13
1359.	0.1925E-13
1365.	0.1939E-13
1371.	0.1953E-13
1377.	0.1967E-13
1383.	0.1982E-13
1389.	0.1996E-13
1395.	0.2010E-13
1401.	0.2025E-13
1407.	0.2039E-13
1413.	0.2053E-13
1419.	0.2068E-13
1425.	0.2082E-13
1431.	0.2096E-13
1437.	0.2111E-13
1443.	0.2125E-13
1449.	0.2140E-13
1455.	0.2154E-13
1461.	0.2168E-13
1467.	0.2183E-13
1473.	0.2197E-13
1479.	0.2212E-13
1485.	0.2226E-13
1491.	0.2240E-13
1497.	0.2255E-13
1504.	0.2269E-13
1510.	0.2284E-13
1516.	0.2298E-13
1522.	0.2313E-13
1528.	0.2327E-13
1534.	0.2342E-13
1540.	0.2356E-13
1546.	0.2371E-13
1552.	0.2385E-13
1558.	0.2400E-13
1564.	0.2414E-13
1570.	0.2429E-13
1576.	0.2443E-13
1582.	0.2458E-13
1588.	0.2472E-13
1594.	0.2487E-13
1600.	0.2501E-13
1606.	0.2516E-13
1612.	0.2531E-13
1618.	0.2545E-13
1624.	0.2560E-13
1630.	0.2574E-13
1636.	0.2589E-13
1642.	0.2604E-13
1648.	0.2618E-13
1654.	0.2633E-13
1660.	0.2647E-13
1666.	0.2662E-13
1672.	0.2676E-13
1678.	0.2691E-13
1684.	0.2706E-13
1690.	0.2720E-13
1696.	0.2735E-13
1702.	0.2749E-13
1708.	0.2764E-13
1714.	0.2778E-13
1720.	0.2793E-13
1726.	0.2808E-13
1732.	0.2822E-13
1738.	0.2837E-13
1744.	0.2851E-13
1750.	0.2866E-13
1756.	0.2880E-13
1762.	0.2895E-13
1768.	0.2910E-13
1774.	0.2924E-13
1780.	0.2939E-13
1786.	0.2954E-13
1792.	0.2968E-13
1798.	0.2983E-13
1804.	0.2998E-13
1810.	0.3012E-13
1816.	0.3027E-13
1822.	0.3041E-13
1828.	0.3056E-13
1834.	0.3070E-13
1840.	0.3085E-13
1846.	0.3099E-13
1852.	0.3114E-13
1858.	0.3129E-13
1864.	0.3143E-13
1870.	0.3158E-13
1876.	0.3172E-13
1882.	0.3187E-13
1888.	0.3201E-13
1894.	0.3216E-13
1900.	0.3230E-13
1906.	0.3245E-13
1912.	0.3259E-13
1918.	0.3274E-13
1924.	0.3288E-13
1930.	0.3303E-13
1936.	0.3317E-13
1942.	0.3332E-13
1948.	0.3346E-13
1954.	0.3361E-13
1960.	0.3375E-13
1966.	0.3390E-13
1972.	0.3404E-13
1978.	0.3419E-13
1984.	0.3433E-13
1990.	0.3448E-13
1996.	0.3462E-13
2002.	0.3477E-13
2008.	0.3491E-13
2014.	0.3506E-13
2020.	0.3520E-13
2026.	0.3534E-13
2032.	0.3549E-13
2038.	0.3563E-13
2044.	0.3578E-13
2050.	0.3592E-13
2056.	0.3607E-13
2062.	0.3621E-13
2068.	0.3635E-13
2074.	0.3650E-13
2080.	0.3664E-13
2086.	0.3678E-13
2092.	0.3693E-13
2098.	0.3707E-13
2105.	0.3722E-13
2111.	0.3736E-13
2117.	0.3750E-13
2123.	0.3765E-13
2129.	0.3779E-13
2135.	0.3793E-13
2141.	0.3808E-13
2147.	0.3822E-13
2153.	0.3836E-13
2159.	0.3850E-13
2165.	0.3864E-13
2171.	0.3879E-13
2177.	0.3893E-13
2183.	0.3907E-13
2189.	0.3922E-13
2195.	0.3936E-13
2201.	0.3950E-13
2207.	0.3964E-13
2213.	0.3979E-13
2219.	0.3993E-13
2225.	0.4007E-13
2231.	0.4021E-13
2237.	0.4035E-13
2243.	0.4050E-13
2249.	0.4064E-13
2255.	0.4078E-13
2261.	0.4092E-13
2267.	0.4106E-13
2273.	0.4121E-13
2279.	0.4135E-13
2285.	0.4149E-13
2291.	0.4163E-13
2297.	0.4177E-13
2303.	0.4191E-13
2309.	0.4205E-13
2315.	0.4220E-13
2321.	0.4234E-13
2327.	0.4248E-13
2333.	0.4262E-13
2339.	0.4276E-13
2345.	0.4290E-13
2351.	0.4304E-13
2357.	0.4318E-13
2363.	0.4332E-13
2369.	0.4346E-13
2375.	0.4360E-13
2381.	0.4374E-13
2387.	0.4388E-13
2393.	0.4402E-13
2399.	0.4416E-13
2405.	0.4430E-13
2411.	0.4444E-13
2417.	0.4458E-13
2423.	0.4472E-13
2429.	0.4486E-13
2435.	0.4500E-13
2441.	0.4514E-13
2447.	0.4528E-13
2453.	0.4542E-13
2459.	0.4555E-13
2465.	0.4569E-13
2471.	0.4583E-13
2477.	0.4597E-13
2483.	0.4611E-13
2489.	0.4625E-13
2495.	0.4639E-13
2501.	0.4653E-13
2507.	0.4666E-13
2513.	0.4680E-13
2519.	0.4694E-13
2525.	0.4708E-13
2531.	0.4722E-13
2537.	0.4735E-13
2543.	0.4749E-13
2549.	0.4763E-13
2555.	0.4777E-13
2561.	0.4790E-13
2567.	0.4804E-13
2573.	0.4818E-13
2579.	0.4832E-13
2585.	0.4845E-13
2591.	0.4859E-13
2597.	0.4874E-13
2603.	0.4887E-13
2609.	0.4901E-13
2615.	0.4915E-13
2621.	0.4928E-13
2627.	0.4942E-13
2633.	0.4956E-13
2639.	0.4969E-13
2645.	0.4983E-13
2651.	0.4996E-13
2657.	0.5010E-13
2663.	0.5024E-13
2669.	0.5037E-13
2675.	0.5051E-13
2681.	0.5064E-13
2687.	0.5078E-13
2693.	0.5091E-13
2699.	0.5105E-13
2706.	0.5118E-13
2712.	0.5132E-13
2718.	0.5145E-13
2724.	0.5159E-13
2730.	0.5172E-13
2736.	0.5186E-13
2742.	0.5199E-13
2748.	0.5213E-13
2754.	0.5226E-13
2760.	0.5239E-13
2766.	0.5253E-13
2772.	0.5266E-13
2778.	0.5280E-13
2784.	0.5293E-13
2790.	0.5306E-13
2796.	0.5320E-13
2802.	0.5333E-13
2808.	0.5346E-13
2814.	0.5360E-13
2820.	0.5373E-13
2826.	0.5386E-13
2832.	0.5400E-13
2838.	0.5413E-13
2844.	0.5426E-13
2850.	0.5439E-13
2856.	0.5453E-13
2862.	0.5466E-13
2868.	0.5479E-13
2874.	0.5492E-13
2880.	0.5506E-13
2886.	0.5519E-13
2892.	0.5532E-13
2898.	0.5545E-13
2904.	0.5558E-13
2910.	0.5571E-13
2916.	0.5585E-13
2922.	0.5598E-13
2928.	0.5611E-13
2934.	0.5624E-13
2940.	0.5637E-13
2946.	0.5650E-13
2952.	0.5663E-13
2958.	0.5676E-13
2964.	0.5689E-13
2970.	0.5702E-13
2976.	0.5715E-13
2982.	0.5728E-13
2988.	0.5741E-13
2994.	0.5754E-13
3000.	0.5767E-13
 
 
E/N (Td)	Total attachment freq. /N (m3/s)
1.000	0.4900E-36
7.010	0.1335E-36
13.02	0.3167E-26
19.03	0.8797E-23
25.04	0.4610E-21
31.05	0.5027E-20
37.06	0.2575E-19
43.07	0.8218E-19
49.08	0.1960E-18
55.09	0.3876E-18
61.10	0.6576E-18
67.11	0.1013E-17
73.12	0.1425E-17
79.13	0.1880E-17
85.14	0.2367E-17
91.15	0.2866E-17
97.16	0.3362E-17
103.2	0.3836E-17
109.2	0.4299E-17
115.2	0.4736E-17
121.2	0.5146E-17
127.2	0.5526E-17
133.2	0.5876E-17
139.2	0.6198E-17
145.2	0.6493E-17
151.3	0.6758E-17
157.3	0.7003E-17
163.3	0.7227E-17
169.3	0.7431E-17
175.3	0.7615E-17
181.3	0.7800E-17
187.3	0.7952E-17
193.3	0.8089E-17
199.3	0.8213E-17
205.3	0.8325E-17
211.4	0.8426E-17
217.4	0.8518E-17
223.4	0.8613E-17
229.4	0.8687E-17
235.4	0.8753E-17
241.4	0.8812E-17
247.4	0.8865E-17
253.4	0.8913E-17
259.4	0.8955E-17
265.4	0.8966E-17
271.5	0.9000E-17
277.5	0.9030E-17
283.5	0.9056E-17
289.5	0.9079E-17
295.5	0.9098E-17
301.5	0.9114E-17
307.5	0.9128E-17
313.5	0.9145E-17
319.5	0.9154E-17
325.5	0.9160E-17
331.6	0.9164E-17
337.6	0.9166E-17
343.6	0.9167E-17
349.6	0.9166E-17
355.6	0.9163E-17
361.6	0.9160E-17
367.6	0.9156E-17
373.6	0.9150E-17
379.6	0.9142E-17
385.6	0.9134E-17
391.7	0.9125E-17
397.7	0.9115E-17
403.7	0.9104E-17
409.7	0.9093E-17
415.7	0.9081E-17
421.7	0.9068E-17
427.7	0.9058E-17
433.7	0.9044E-17
439.7	0.9030E-17
445.7	0.9015E-17
451.8	0.9000E-17
457.8	0.8984E-17
463.8	0.8968E-17
469.8	0.8952E-17
475.8	0.8936E-17
481.8	0.8919E-17
487.8	0.8902E-17
493.8	0.8885E-17
499.8	0.8868E-17
505.8	0.8850E-17
511.9	0.8833E-17
517.9	0.8815E-17
523.9	0.8797E-17
529.9	0.8780E-17
535.9	0.8762E-17
541.9	0.8744E-17
547.9	0.8726E-17
553.9	0.8708E-17
559.9	0.8689E-17
565.9	0.8671E-17
572.0	0.8650E-17
578.0	0.8632E-17
584.0	0.8614E-17
590.0	0.8596E-17
596.0	0.8579E-17
602.0	0.8561E-17
608.0	0.8543E-17
614.0	0.8525E-17
620.0	0.8507E-17
626.0	0.8489E-17
632.1	0.8472E-17
638.1	0.8454E-17
644.1	0.8437E-17
650.1	0.8422E-17
656.1	0.8405E-17
662.1	0.8388E-17
668.1	0.8370E-17
674.1	0.8353E-17
680.1	0.8336E-17
686.1	0.8319E-17
692.2	0.8303E-17
698.2	0.8286E-17
704.2	0.8269E-17
710.2	0.8253E-17
716.2	0.8236E-17
722.2	0.8220E-17
728.2	0.8204E-17
734.2	0.8188E-17
740.2	0.8171E-17
746.2	0.8155E-17
752.3	0.8140E-17
758.3	0.8124E-17
764.3	0.8109E-17
770.3	0.8094E-17
776.3	0.8078E-17
782.3	0.8063E-17
788.3	0.8049E-17
794.3	0.8034E-17
800.3	0.8019E-17
806.3	0.8005E-17
812.4	0.7990E-17
818.4	0.7976E-17
824.4	0.7962E-17
830.4	0.7948E-17
836.4	0.7935E-17
842.4	0.7921E-17
848.4	0.7907E-17
854.4	0.7894E-17
860.4	0.7880E-17
866.4	0.7867E-17
872.5	0.7854E-17
878.5	0.7841E-17
884.5	0.7828E-17
890.5	0.7815E-17
896.5	0.7803E-17
902.5	0.7790E-17
908.5	0.7778E-17
914.5	0.7765E-17
920.5	0.7753E-17
926.5	0.7741E-17
932.6	0.7729E-17
938.6	0.7717E-17
944.6	0.7706E-17
950.6	0.7695E-17
956.6	0.7683E-17
962.6	0.7672E-17
968.6	0.7661E-17
974.6	0.7649E-17
980.6	0.7638E-17
986.6	0.7627E-17
992.7	0.7617E-17
998.7	0.7606E-17
1005.	0.7595E-17
1011.	0.7585E-17
1017.	0.7575E-17
1023.	0.7564E-17
1029.	0.7554E-17
1035.	0.7544E-17
1041.	0.7534E-17
1047.	0.7524E-17
1053.	0.7514E-17
1059.	0.7505E-17
1065.	0.7495E-17
1071.	0.7486E-17
1077.	0.7477E-17
1083.	0.7467E-17
1089.	0.7458E-17
1095.	0.7449E-17
1101.	0.7440E-17
1107.	0.7432E-17
1113.	0.7423E-17
1119.	0.7414E-17
1125.	0.7406E-17
1131.	0.7397E-17
1137.	0.7389E-17
1143.	0.7381E-17
1149.	0.7373E-17
1155.	0.7365E-17
1161.	0.7357E-17
1167.	0.7349E-17
1173.	0.7341E-17
1179.	0.7334E-17
1185.	0.7326E-17
1191.	0.7319E-17
1197.	0.7311E-17
1203.	0.7304E-17
1209.	0.7297E-17
1215.	0.7290E-17
1221.	0.7283E-17
1227.	0.7276E-17
1233.	0.7269E-17
1239.	0.7262E-17
1245.	0.7255E-17
1251.	0.7248E-17
1257.	0.7242E-17
1263.	0.7235E-17
1269.	0.7229E-17
1275.	0.7223E-17
1281.	0.7216E-17
