1		6.103e+24		
1.01461		6.07215e+24		
1.02944		6.04272e+24		
1.04449		6.01342e+24		
1.05975		5.98369e+24		
1.07524		5.95356e+24		
1.09095		5.92449e+24		
1.1069		5.89499e+24		
1.12307		5.86577e+24		
1.13949		5.83672e+24		
1.15614		5.80677e+24		
1.17304		5.77835e+24		
1.19018		5.74854e+24		
1.20757		5.71897e+24		
1.22522		5.6899e+24		
1.24313		5.6598e+24		
1.26129		5.63057e+24		
1.27973		5.60092e+24		
1.29843		5.57186e+24		
1.31741		5.54321e+24		
1.33666		5.51353e+24		
1.35619		5.48459e+24		
1.37601		5.45582e+24		
1.39612		5.4265e+24		
1.41653		5.39656e+24		
1.43723		5.3671e+24		
1.45823		5.33721e+24		
1.47954		5.3077e+24		
1.50117		5.27769e+24		
1.52311		5.24725e+24		
1.54536		5.21784e+24		
1.56795		5.189e+24		
1.59086		5.15847e+24		
1.61411		5.12718e+24		
1.6377		5.09604e+24		
1.66164		5.06573e+24		
1.68592		5.03497e+24		
1.71056		5.00448e+24		
1.73556		4.97427e+24		
1.76092		4.944e+24		
1.78666		4.91264e+24		
1.81277		4.88248e+24		
1.83926		4.85142e+24		
1.86614		4.82007e+24		
1.89341		4.78897e+24		
1.92108		4.75813e+24		
1.94916		4.72685e+24		
1.97765		4.69572e+24		
2.00655		4.66406e+24		
2.03587		4.63197e+24		
2.06563		4.60144e+24		
2.09581		4.56893e+24		
2.12644		4.53701e+24		
2.15752		4.50513e+24		
2.18905		4.47295e+24		
2.22104		4.44096e+24		
2.2535		4.4085e+24		
2.28643		4.37611e+24		
2.31985		4.34419e+24		
2.35375		4.31252e+24		
2.38815		4.27972e+24		
2.42305		4.24713e+24		
2.45846		4.21467e+24		
2.49439		4.18228e+24		
2.53085		4.14979e+24		
2.56783		4.11682e+24		
2.60536		4.08476e+24		
2.64344		4.05227e+24		
2.68207		4.01955e+24		
2.72127		3.98699e+24		
2.76104		3.95517e+24		
2.80139		3.92216e+24		
2.84233		3.88998e+24		
2.88387		3.85803e+24		
2.92601		3.82581e+24		
2.96877		3.79413e+24		
3.01216		3.76199e+24		
3.05618		3.73016e+24		
3.10085		3.69857e+24		
3.14616		3.66718e+24		
3.19214		3.63627e+24		
3.23879		3.6049e+24		
3.28613		3.57377e+24		
3.33415		3.54307e+24		
3.38288		3.51278e+24		
3.43232		3.48248e+24		
3.48248		3.45288e+24		
3.53337		3.42278e+24		
3.58501		3.39292e+24		
3.63741		3.36391e+24		
3.69056		3.33455e+24		
3.7445		3.30548e+24		
3.79922		3.27713e+24		
3.85475		3.24897e+24		
3.91108		3.22061e+24		
3.96824		3.19324e+24		
4.02623		3.16544e+24		
4.08507		3.13847e+24		
4.14477		3.11151e+24		
4.20535		3.08385e+24		
4.26681		3.05751e+24		
4.32916		3.03178e+24		
4.39243		3.00623e+24		
4.45662		2.98096e+24		
4.52176		2.9561e+24		
4.58784		2.93142e+24		
4.65489		2.90733e+24		
4.72292		2.88338e+24		
4.79194		2.8594e+24		
4.86197		2.83549e+24		
4.93302		2.81314e+24		
5.00512		2.78998e+24		
5.07826		2.76737e+24		
5.15248		2.74539e+24		
5.22778		2.72379e+24		
5.30418		2.70207e+24		
5.3817		2.6813e+24		
5.46035		2.66056e+24		
