1		8.024e-41		
1.00692		7.96476e-41		
1.0139		7.90511e-41		
1.02092		7.84667e-41		
1.02799		7.79012e-41		
1.0351		7.73317e-41		
1.04227		7.67667e-41		
1.04949		7.62007e-41		
1.05675		7.56321e-41		
1.06407		7.50698e-41		
1.07144		7.45037e-41		
1.07886		7.39523e-41		
1.08633		7.34144e-41		
1.09385		7.28728e-41		
1.10142		7.23372e-41		
1.10905		7.17995e-41		
1.11673		7.12656e-41		
1.12446		7.07538e-41		
1.13225		7.02384e-41		
1.14009		6.97121e-41		
1.14798		6.91753e-41		
1.15593		6.86348e-41		
1.16393		6.81468e-41		
1.17199		6.76559e-41		
1.18011		6.71585e-41		
1.18828		6.66488e-41		
1.19651		6.61356e-41		
1.20479		6.56404e-41		
1.21313		6.51513e-41		
1.22153		6.46592e-41		
1.22999		6.4171e-41		
1.23851		6.36793e-41		
1.24708		6.31981e-41		
1.25572		6.27288e-41		
1.26441		6.22563e-41		
1.27317		6.17898e-41		
1.28198		6.13222e-41		
1.29086		6.08562e-41		
1.2998		6.04056e-41		
1.3088		5.99519e-41		
1.31786		5.95011e-41		
1.32698		5.90524e-41		
1.33617		5.86007e-41		
1.34542		5.81691e-41		
1.35474		5.77368e-41		
1.36412		5.73033e-41		
1.37357		5.68726e-41		
1.38308		5.64389e-41		
1.39265		5.60067e-41		
1.4023		5.55747e-41		
1.41201		5.51397e-41		
1.42178		5.47261e-41		
1.43163		5.43096e-41		
1.44154		5.3893e-41		
1.45152		5.34783e-41		
1.46157		5.30609e-41		
1.47169		5.2658e-41		
1.48188		5.2258e-41		
1.49214		5.1856e-41		
1.50247		5.1458e-41		
1.51288		5.10573e-41		
1.52335		5.06631e-41		
1.5339		5.02751e-41		
1.54452		4.98844e-41		
1.55522		4.95122e-41		
1.56598		4.91409e-41		
1.57683		4.87654e-41		
1.58775		4.83793e-41		
1.59874		4.79906e-41		
1.60981		4.76176e-41		
1.62096		4.72534e-41		
1.63218		4.68868e-41		
1.64348		4.65246e-41		
1.65486		4.61605e-41		
1.66632		4.57971e-41		
1.67786		4.54395e-41		
