# z [m]         rho [kg/m^3]    T [K]           p [Pa]
1.0900000E+05	1.0150000E-07	2.1040000E+02	6.1291107E-03
1.1000000E+05	8.4710000E-08	2.1690000E+02	5.2732690E-03
1.1100000E+05	7.0760000E-08	2.2450000E+02	4.5592128E-03
1.1200000E+05	5.9200000E-08	2.3350000E+02	3.9672931E-03
1.1300000E+05	4.9640000E-08	2.4370000E+02	3.4719462E-03
1.1400000E+05	4.1730000E-08	2.5530000E+02	3.0576297E-03
1.1500000E+05	3.5200000E-08	2.6830000E+02	2.7104976E-03
1.1600000E+05	2.9810000E-08	2.8260000E+02	2.4177969E-03
1.1700000E+05	2.5360000E-08	2.9820000E+02	2.1704140E-03
1.1800000E+05	2.1680000E-08	3.1490000E+02	1.9593753E-03
1.1900000E+05	1.8650000E-08	3.3240000E+02	1.7792032E-03
1.2000000E+05	1.6160000E-08	3.5040000E+02	1.6251414E-03
1.2100000E+05	1.4110000E-08	3.6800000E+02	1.4902548E-03
1.2200000E+05	1.2450000E-08	3.8440000E+02	1.3735309E-03
1.2300000E+05	1.1090000E-08	3.9860000E+02	1.2686871E-03
1.2400000E+05	1.0060000E-08	4.0740000E+02	1.1762637E-03
1.2500000E+05	9.1230000E-09	4.1690000E+02	1.0915792E-03
1.2600000E+05	8.3060000E-09	4.2590000E+02	1.0152787E-03
1.2700000E+05	7.5860000E-09	4.3450000E+02	9.4599384E-04
1.2800000E+05	6.9480000E-09	4.4270000E+02	8.8278516E-04
1.2900000E+05	6.3810000E-09	4.5050000E+02	8.2502903E-04
1.3000000E+05	5.8750000E-09	4.5790000E+02	7.7208338E-04
1.3100000E+05	5.4210000E-09	4.6500000E+02	7.2346587E-04
1.3200000E+05	5.0120000E-09	4.7180000E+02	6.7866381E-04
1.3300000E+05	4.6440000E-09	4.7820000E+02	6.3736392E-04
1.3400000E+05	4.3110000E-09	4.8430000E+02	5.9920880E-04
1.3500000E+05	4.0080000E-09	4.9020000E+02	5.6388002E-04
1.3600000E+05	3.7330000E-09	4.9580000E+02	5.3119038E-04
1.3700000E+05	3.4820000E-09	5.0110000E+02	5.0077064E-04
1.3800000E+05	3.2520000E-09	5.0610000E+02	4.7235940E-04
1.3900000E+05	3.0410000E-09	5.1100000E+02	4.4598783E-04
1.4000000E+05	2.8480000E-09	5.1560000E+02	4.2144275E-04
1.4100000E+05	2.6700000E-09	5.1990000E+02	3.9839765E-04
1.4200000E+05	2.5060000E-09	5.2410000E+02	3.7694754E-04
1.4300000E+05	2.3550000E-09	5.2810000E+02	3.5693799E-04
1.4400000E+05	2.2150000E-09	5.3190000E+02	3.3813444E-04
1.4500000E+05	2.0850000E-09	5.3550000E+02	3.2044332E-04
1.4600000E+05	1.9650000E-09	5.3900000E+02	3.0397440E-04
1.4700000E+05	1.8530000E-09	5.4230000E+02	2.8840362E-04
1.4800000E+05	1.7490000E-09	5.4540000E+02	2.7377301E-04
