BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
E/N (Td)    	Electric field / N (Td)                                         
1869.	0.1846E-11
1879.	0.1863E-11
1889.	0.1879E-11
1900.	0.1896E-11
1910.	0.1912E-11
1920.	0.1929E-11
1930.	0.1946E-11
1940.	0.1962E-11
1950.	0.1979E-11
1960.	0.1996E-11
1970.	0.2013E-11
1980.	0.2030E-11
1990.	0.2047E-11
2000.	0.2064E-11
 
 
E/N (Td)	Elastic power loss /N (eV m3/s)
0.5000	0.1031E-18
10.55	0.2332E-17
20.60	0.2868E-17
30.64	0.3256E-17
40.69	0.3759E-17
50.74	0.4580E-17
60.79	0.5869E-17
70.83	0.7672E-17
80.88	0.9808E-17
90.93	0.1216E-16
101.0	0.1455E-16
111.0	0.1688E-16
121.1	0.1917E-16
131.1	0.2138E-16
141.2	0.2346E-16
151.2	0.2545E-16
161.3	0.2731E-16
171.3	0.2913E-16
181.4	0.3089E-16
191.4	0.3264E-16
201.5	0.3430E-16
211.5	0.3592E-16
221.6	0.3752E-16
231.6	0.3917E-16
241.6	0.4071E-16
251.7	0.4224E-16
261.7	0.4376E-16
271.8	0.4527E-16
281.8	0.4669E-16
291.9	0.4819E-16
301.9	0.4968E-16
312.0	0.5118E-16
322.0	0.5267E-16
332.1	0.5419E-16
342.1	0.5568E-16
352.2	0.5718E-16
362.2	0.5867E-16
372.3	0.6016E-16
382.3	0.6166E-16
392.4	0.6316E-16
402.4	0.6466E-16
412.5	0.6617E-16
422.5	0.6767E-16
432.6	0.6919E-16
442.6	0.7070E-16
452.6	0.7223E-16
462.7	0.7375E-16
472.7	0.7527E-16
482.8	0.7680E-16
492.8	0.7833E-16
502.9	0.7987E-16
512.9	0.8141E-16
523.0	0.8298E-16
533.0	0.8452E-16
543.1	0.8608E-16
553.1	0.8763E-16
563.2	0.8919E-16
573.2	0.9075E-16
583.3	0.9232E-16
593.3	0.9389E-16
603.4	0.9543E-16
613.4	0.9701E-16
623.5	0.9859E-16
633.5	0.1002E-15
643.6	0.1018E-15
653.6	0.1034E-15
663.7	0.1050E-15
673.7	0.1066E-15
683.7	0.1082E-15
693.8	0.1098E-15
703.8	0.1114E-15
713.9	0.1130E-15
723.9	0.1147E-15
734.0	0.1163E-15
744.0	0.1179E-15
754.1	0.1195E-15
764.1	0.1212E-15
774.2	0.1228E-15
784.2	0.1244E-15
794.3	0.1261E-15
804.3	0.1277E-15
814.4	0.1294E-15
824.4	0.1310E-15
834.5	0.1327E-15
844.5	0.1344E-15
854.6	0.1360E-15
864.6	0.1377E-15
874.7	0.1394E-15
884.7	0.1411E-15
894.7	0.1427E-15
904.8	0.1444E-15
914.8	0.1461E-15
924.9	0.1478E-15
934.9	0.1495E-15
945.0	0.1512E-15
955.0	0.1529E-15
965.1	0.1546E-15
975.1	0.1563E-15
985.2	0.1581E-15
995.2	0.1598E-15
1005.	0.1615E-15
1015.	0.1632E-15
1025.	0.1650E-15
1035.	0.1667E-15
1045.	0.1684E-15
1056.	0.1701E-15
1066.	0.1719E-15
1076.	0.1736E-15
1086.	0.1754E-15
1096.	0.1772E-15
1106.	0.1789E-15
1116.	0.1807E-15
1126.	0.1824E-15
1136.	0.1842E-15
1146.	0.1859E-15
1156.	0.1877E-15
1166.	0.1895E-15
1176.	0.1913E-15
1186.	0.1930E-15
1196.	0.1948E-15
1206.	0.1966E-15
1216.	0.1984E-15
1226.	0.2002E-15
1236.	0.2020E-15
1246.	0.2038E-15
1256.	0.2056E-15
1267.	0.2074E-15
1277.	0.2092E-15
1287.	0.2110E-15
1297.	0.2128E-15
1307.	0.2147E-15
1317.	0.2165E-15
1327.	0.2183E-15
1337.	0.2201E-15
1347.	0.2220E-15
1357.	0.2238E-15
1367.	0.2257E-15
1377.	0.2275E-15
1387.	0.2293E-15
1397.	0.2312E-15
1407.	0.2330E-15
1417.	0.2349E-15
1427.	0.2367E-15
1437.	0.2386E-15
1447.	0.2405E-15
1457.	0.2423E-15
1467.	0.2442E-15
1478.	0.2461E-15
1488.	0.2479E-15
1498.	0.2498E-15
1508.	0.2517E-15
1518.	0.2536E-15
1528.	0.2555E-15
1538.	0.2574E-15
1548.	0.2593E-15
1558.	0.2612E-15
1568.	0.2631E-15
1578.	0.2650E-15
1588.	0.2669E-15
1598.	0.2688E-15
1608.	0.2707E-15
1618.	0.2726E-15
1628.	0.2745E-15
1638.	0.2764E-15
1648.	0.2784E-15
1658.	0.2803E-15
1668.	0.2823E-15
1678.	0.2842E-15
1689.	0.2861E-15
1699.	0.2881E-15
1709.	0.2900E-15
1719.	0.2920E-15
1729.	0.2939E-15
1739.	0.2959E-15
1749.	0.2978E-15
1759.	0.2998E-15
1769.	0.3018E-15
1779.	0.3037E-15
1789.	0.3057E-15
1799.	0.3077E-15
1809.	0.3096E-15
1819.	0.3116E-15
1829.	0.3136E-15
1839.	0.3157E-15
1849.	0.3177E-15
1859.	0.3196E-15
1869.	0.3216E-15
1879.	0.3236E-15
1889.	0.3256E-15
1900.	0.3276E-15
1910.	0.3296E-15
1920.	0.3316E-15
1930.	0.3337E-15
1940.	0.3357E-15
1950.	0.3377E-15
1960.	0.3397E-15
1970.	0.3417E-15
1980.	0.3437E-15
1990.	0.3458E-15
2000.	0.3478E-15
 
 
E/N (Td)	Inelastic power loss /N (eV m3/s)
0.5000	0.1805E-17
10.55	0.2187E-15
20.60	0.6963E-15
30.64	0.1408E-14
40.69	0.2354E-14
50.74	0.3481E-14
60.79	0.4786E-14
70.83	0.6321E-14
80.88	0.8005E-14
90.93	0.9866E-14
101.0	0.1190E-13
111.0	0.1407E-13
121.1	0.1644E-13
131.1	0.1900E-13
141.2	0.2168E-13
151.2	0.2452E-13
161.3	0.2745E-13
171.3	0.3057E-13
181.4	0.3382E-13
191.4	0.3722E-13
201.5	0.4072E-13
211.5	0.4434E-13
221.6	0.4808E-13
231.6	0.5203E-13
241.6	0.5597E-13
251.7	0.6002E-13
261.7	0.6416E-13
271.8	0.6840E-13
281.8	0.7257E-13
291.9	0.7698E-13
301.9	0.8148E-13
312.0	0.8605E-13
322.0	0.9071E-13
332.1	0.9548E-13
342.1	0.1003E-12
352.2	0.1051E-12
362.2	0.1101E-12
372.3	0.1150E-12
382.3	0.1201E-12
392.4	0.1252E-12
402.4	0.1303E-12
412.5	0.1356E-12
422.5	0.1408E-12
432.6	0.1461E-12
442.6	0.1515E-12
452.6	0.1569E-12
462.7	0.1624E-12
472.7	0.1678E-12
482.8	0.1734E-12
492.8	0.1789E-12
502.9	0.1845E-12
512.9	0.1902E-12
523.0	0.1959E-12
533.0	0.2016E-12
543.1	0.2073E-12
553.1	0.2131E-12
563.2	0.2189E-12
573.2	0.2247E-12
583.3	0.2306E-12
593.3	0.2364E-12
603.4	0.2422E-12
613.4	0.2482E-12
623.5	0.2541E-12
633.5	0.2601E-12
643.6	0.2660E-12
653.6	0.2720E-12
663.7	0.2781E-12
673.7	0.2841E-12
683.7	0.2902E-12
693.8	0.2963E-12
703.8	0.3023E-12
713.9	0.3084E-12
723.9	0.3145E-12
734.0	0.3207E-12
744.0	0.3268E-12
754.1	0.3329E-12
764.1	0.3391E-12
774.2	0.3452E-12
784.2	0.3514E-12
794.3	0.3576E-12
804.3	0.3638E-12
814.4	0.3699E-12
824.4	0.3762E-12
834.5	0.3824E-12
844.5	0.3886E-12
854.6	0.3948E-12
864.6	0.4010E-12
874.7	0.4072E-12
884.7	0.4135E-12
894.7	0.4197E-12
904.8	0.4260E-12
914.8	0.4322E-12
924.9	0.4385E-12
934.9	0.4447E-12
945.0	0.4510E-12
955.0	0.4572E-12
965.1	0.4635E-12
975.1	0.4697E-12
985.2	0.4761E-12
995.2	0.4824E-12
1005.	0.4886E-12
1015.	0.4949E-12
1025.	0.5012E-12
1035.	0.5074E-12
1045.	0.5137E-12
1056.	0.5199E-12
1066.	0.5262E-12
1076.	0.5324E-12
1086.	0.5387E-12
1096.	0.5450E-12
1106.	0.5512E-12
1116.	0.5574E-12
1126.	0.5637E-12
1136.	0.5699E-12
1146.	0.5761E-12
1156.	0.5824E-12
1166.	0.5886E-12
1176.	0.5948E-12
1186.	0.6010E-12
1196.	0.6072E-12
1206.	0.6134E-12
1216.	0.6196E-12
1226.	0.6258E-12
1236.	0.6320E-12
1246.	0.6382E-12
1256.	0.6444E-12
1267.	0.6505E-12
1277.	0.6567E-12
1287.	0.6629E-12
1297.	0.6690E-12
1307.	0.6752E-12
1317.	0.6813E-12
1327.	0.6874E-12
1337.	0.6936E-12
1347.	0.6997E-12
1357.	0.7058E-12
1367.	0.7119E-12
1377.	0.7180E-12
1387.	0.7241E-12
1397.	0.7302E-12
1407.	0.7362E-12
1417.	0.7423E-12
1427.	0.7484E-12
1437.	0.7544E-12
1447.	0.7605E-12
1457.	0.7665E-12
1467.	0.7725E-12
1478.	0.7786E-12
1488.	0.7846E-12
1498.	0.7906E-12
1508.	0.7965E-12
1518.	0.8025E-12
1528.	0.8085E-12
1538.	0.8145E-12
1548.	0.8204E-12
1558.	0.8264E-12
1568.	0.8323E-12
1578.	0.8383E-12
1588.	0.8442E-12
1598.	0.8501E-12
1608.	0.8560E-12
1618.	0.8619E-12
1628.	0.8678E-12
1638.	0.8737E-12
1648.	0.8796E-12
1658.	0.8855E-12
1668.	0.8913E-12
1678.	0.8972E-12
1689.	0.9030E-12
1699.	0.9089E-12
1709.	0.9147E-12
1719.	0.9205E-12
1729.	0.9263E-12
1739.	0.9321E-12
1749.	0.9379E-12
1759.	0.9436E-12
1769.	0.9494E-12
1779.	0.9551E-12
1789.	0.9609E-12
1799.	0.9666E-12
1809.	0.9723E-12
1819.	0.9781E-12
1829.	0.9838E-12
1839.	0.9896E-12
1849.	0.9953E-12
1859.	0.1001E-11
1869.	0.1007E-11
1879.	0.1012E-11
1889.	0.1018E-11
1900.	0.1024E-11
1910.	0.1029E-11
1920.	0.1035E-11
1930.	0.1040E-11
1940.	0.1046E-11
1950.	0.1052E-11
1960.	0.1057E-11
1970.	0.1063E-11
1980.	0.1068E-11
1990.	0.1074E-11
2000.	0.1079E-11
 
 
E/N (Td)	Growth power /N (eV m3/s)
0.5000	-0.1110E-36
10.55	-0.1036E-36
20.60	-0.3300E-22
30.64	-0.4804E-20
40.69	-0.6194E-19
50.74	-0.2959E-18
60.79	-0.8750E-18
70.83	-0.1947E-17
80.88	-0.3405E-17
90.93	-0.4839E-17
101.0	-0.5383E-17
111.0	-0.3819E-17
121.1	0.1262E-17
131.1	0.1158E-16
141.2	0.2890E-16
151.2	0.5509E-16
161.3	0.9185E-16
171.3	0.1415E-15
181.4	0.2059E-15
191.4	0.2878E-15
201.5	0.3877E-15
211.5	0.5082E-15
221.6	0.6513E-15
231.6	0.8224E-15
241.6	0.1017E-14
251.7	0.1239E-14
261.7	0.1491E-14
271.8	0.1775E-14
281.8	0.2084E-14
291.9	0.2436E-14
301.9	0.2823E-14
312.0	0.3249E-14
322.0	0.3715E-14
332.1	0.4225E-14
342.1	0.4773E-14
352.2	0.5365E-14
362.2	0.6002E-14
372.3	0.6685E-14
382.3	0.7416E-14
392.4	0.8193E-14
402.4	0.9021E-14
412.5	0.9899E-14
422.5	0.1083E-13
432.6	0.1181E-13
442.6	0.1285E-13
452.6	0.1394E-13
462.7	0.1508E-13
472.7	0.1628E-13
482.8	0.1754E-13
492.8	0.1885E-13
502.9	0.2022E-13
512.9	0.2165E-13
523.0	0.2315E-13
533.0	0.2470E-13
543.1	0.2631E-13
553.1	0.2798E-13
563.2	0.2971E-13
573.2	0.3151E-13
583.3	0.3336E-13
593.3	0.3528E-13
603.4	0.3723E-13
613.4	0.3928E-13
623.5	0.4139E-13
633.5	0.4356E-13
643.6	0.4580E-13
653.6	0.4810E-13
663.7	0.5047E-13
673.7	0.5290E-13
683.7	0.5543E-13
693.8	0.5800E-13
703.8	0.6063E-13
713.9	0.6333E-13
723.9	0.6610E-13
734.0	0.6893E-13
744.0	0.7183E-13
754.1	0.7480E-13
764.1	0.7784E-13
774.2	0.8094E-13
784.2	0.8411E-13
794.3	0.8735E-13
804.3	0.9066E-13
814.4	0.9404E-13
824.4	0.9749E-13
834.5	0.1010E-12
844.5	0.1046E-12
854.6	0.1082E-12
864.6	0.1120E-12
874.7	0.1158E-12
884.7	0.1196E-12
894.7	0.1236E-12
904.8	0.1276E-12
914.8	0.1317E-12
924.9	0.1358E-12
934.9	0.1400E-12
945.0	0.1443E-12
955.0	0.1487E-12
965.1	0.1531E-12
975.1	0.1576E-12
985.2	0.1623E-12
995.2	0.1669E-12
1005.	0.1716E-12
1015.	0.1764E-12
1025.	0.1813E-12
1035.	0.1862E-12
1045.	0.1912E-12
1056.	0.1962E-12
1066.	0.2014E-12
1076.	0.2066E-12
1086.	0.2119E-12
1096.	0.2173E-12
1106.	0.2227E-12
1116.	0.2282E-12
1126.	0.2337E-12
1136.	0.2394E-12
1146.	0.2451E-12
1156.	0.2508E-12
1166.	0.2567E-12
1176.	0.2626E-12
1186.	0.2686E-12
1196.	0.2746E-12
1206.	0.2807E-12
1216.	0.2869E-12
1226.	0.2933E-12
1236.	0.2996E-12
1246.	0.3060E-12
1256.	0.3125E-12
1267.	0.3190E-12
1277.	0.3256E-12
1287.	0.3323E-12
1297.	0.3391E-12
1307.	0.3459E-12
1317.	0.3528E-12
1327.	0.3598E-12
1337.	0.3668E-12
1347.	0.3739E-12
1357.	0.3811E-12
1367.	0.3884E-12
1377.	0.3957E-12
1387.	0.4031E-12
1397.	0.4106E-12
1407.	0.4181E-12
1417.	0.4257E-12
1427.	0.4334E-12
1437.	0.4411E-12
1447.	0.4489E-12
1457.	0.4568E-12
1467.	0.4648E-12
1478.	0.4728E-12
1488.	0.4809E-12
1498.	0.4890E-12
1508.	0.4973E-12
1518.	0.5056E-12
1528.	0.5140E-12
1538.	0.5224E-12
1548.	0.5309E-12
1558.	0.5395E-12
1568.	0.5481E-12
1578.	0.5569E-12
1588.	0.5656E-12
1598.	0.5745E-12
1608.	0.5834E-12
1618.	0.5924E-12
1628.	0.6015E-12
1638.	0.6106E-12
1648.	0.6198E-12
1658.	0.6291E-12
1668.	0.6385E-12
1678.	0.6480E-12
1689.	0.6574E-12
1699.	0.6670E-12
1709.	0.6766E-12
1719.	0.6863E-12
1729.	0.6960E-12
1739.	0.7058E-12
1749.	0.7157E-12
1759.	0.7257E-12
1769.	0.7357E-12
1779.	0.7458E-12
1789.	0.7560E-12
1799.	0.7662E-12
1809.	0.7765E-12
1819.	0.7868E-12
1829.	0.7973E-12
1839.	0.8082E-12
1849.	0.8188E-12
1859.	0.8294E-12
1869.	0.8401E-12
1879.	0.8509E-12
1889.	0.8617E-12
1900.	0.8726E-12
1910.	0.8836E-12
1920.	0.8947E-12
1930.	0.9058E-12
1940.	0.9169E-12
1950.	0.9282E-12
1960.	0.9395E-12
1970.	0.9509E-12
1980.	0.9623E-12
1990.	0.9738E-12
2000.	0.9854E-12
 
 
E/N (Td)	Maximum energy
0.5000	1.480
10.55	3.415
20.60	12.99
30.64	15.31
40.69	18.00
50.74	21.13
60.79	24.78
70.83	29.03
80.88	29.03
90.93	33.98
101.0	33.98
111.0	39.73
121.1	39.73
131.1	46.44
141.2	46.44
151.2	46.44
161.3	54.25
171.3	54.25
181.4	54.25
191.4	63.34
201.5	63.34
211.5	63.34
221.6	63.34
231.6	73.92
241.6	73.92
251.7	73.92
261.7	73.92
271.8	73.92
281.8	86.24
291.9	86.24
301.9	86.24
312.0	86.24
322.0	86.24
332.1	100.6
342.1	100.6
352.2	100.6
362.2	100.6
372.3	100.6
382.3	100.6
392.4	117.3
402.4	117.3
412.5	117.3
422.5	117.3
432.6	117.3
442.6	117.3
452.6	136.7
462.7	136.7
472.7	136.7
482.8	136.7
492.8	136.7
502.9	136.7
512.9	136.7
523.0	159.4
533.0	159.4
543.1	159.4
553.1	159.4
563.2	159.4
573.2	159.4
583.3	159.4
593.3	159.4
603.4	185.7
613.4	185.7
623.5	185.7
633.5	185.7
643.6	185.7
653.6	185.7
663.7	185.7
673.7	185.7
683.7	216.4
693.8	216.4
703.8	216.4
713.9	216.4
723.9	216.4
734.0	216.4
744.0	216.4
754.1	216.4
764.1	216.4
774.2	252.2
784.2	252.2
794.3	252.2
804.3	252.2
814.4	252.2
824.4	252.2
834.5	252.2
844.5	252.2
854.6	252.2
864.6	252.2
874.7	293.8
884.7	293.8
894.7	293.8
904.8	293.8
914.8	293.8
924.9	293.8
934.9	293.8
945.0	293.8
955.0	293.8
965.1	293.8
975.1	293.8
985.2	342.2
995.2	342.2
1005.	342.2
1015.	342.2
1025.	342.2
1035.	342.2
1045.	342.2
1056.	342.2
1066.	342.2
1076.	342.2
1086.	342.2
1096.	398.6
1106.	398.6
1116.	398.6
1126.	398.6
1136.	398.6
1146.	398.6
1156.	398.6
1166.	398.6
1176.	398.6
1186.	398.6
1196.	398.6
1206.	398.6
1216.	398.6
1226.	464.3
1236.	464.3
1246.	464.3
1256.	464.3
1267.	464.3
1277.	464.3
1287.	464.3
1297.	464.3
1307.	464.3
1317.	464.3
1327.	464.3
1337.	464.3
1347.	464.3
1357.	464.3
1367.	540.8
1377.	540.8
1387.	540.8
1397.	540.8
1407.	540.8
1417.	540.8
1427.	540.8
1437.	540.8
1447.	540.8
1457.	540.8
1467.	540.8
1478.	540.8
1488.	540.8
1498.	540.8
1508.	629.8
1518.	629.8
1528.	629.8
1538.	629.8
1548.	629.8
1558.	629.8
1568.	629.8
1578.	629.8
1588.	629.8
1598.	629.8
1608.	629.8
1618.	629.8
1628.	629.8
1638.	629.8
1648.	629.8
1658.	629.8
1668.	733.5
1678.	733.5
1689.	733.5
1699.	733.5
1709.	733.5
1719.	733.5
1729.	733.5
1739.	733.5
1749.	733.5
1759.	733.5
1769.	733.5
1779.	733.5
1789.	733.5
1799.	733.5
1809.	733.5
1819.	733.5
1829.	733.5
1839.	854.2
1849.	854.2
1859.	854.2
1869.	854.2
1879.	854.2
1889.	854.2
1900.	854.2
1910.	854.2
1920.	854.2
1930.	854.2
1940.	854.2
1950.	854.2
1960.	854.2
1970.	854.2
1980.	854.2
1990.	854.2
2000.	854.2
 
 
E/N (Td)	# of iterations
0.5000	10.00
10.55	29.00
20.60	53.00
30.64	12.00
40.69	11.00
50.74	10.00
60.79	10.00
70.83	10.00
80.88	5.000
90.93	10.00
101.0	5.000
111.0	10.00
121.1	5.000
131.1	10.00
141.2	5.000
151.2	5.000
161.3	10.00
171.3	5.000
181.4	5.000
191.4	10.00
201.5	5.000
211.5	5.000
221.6	5.000
231.6	10.00
241.6	5.000
251.7	5.000
261.7	5.000
271.8	5.000
281.8	10.00
291.9	5.000
301.9	5.000
312.0	5.000
322.0	5.000
332.1	11.00
342.1	5.000
352.2	6.000
362.2	6.000
372.3	6.000
382.3	6.000
392.4	12.00
402.4	6.000
412.5	6.000
422.5	6.000
432.6	6.000
442.6	6.000
452.6	12.00
462.7	6.000
472.7	6.000
482.8	6.000
492.8	6.000
502.9	6.000
512.9	6.000
523.0	12.00
533.0	6.000
543.1	6.000
553.1	6.000
563.2	6.000
573.2	6.000
583.3	6.000
593.3	6.000
603.4	12.00
613.4	6.000
623.5	6.000
633.5	6.000
643.6	6.000
653.6	6.000
663.7	6.000
673.7	6.000
683.7	13.00
693.8	7.000
703.8	7.000
713.9	7.000
723.9	7.000
734.0	7.000
744.0	7.000
754.1	7.000
764.1	7.000
774.2	14.00
784.2	7.000
794.3	7.000
804.3	7.000
814.4	7.000
824.4	7.000
834.5	7.000
844.5	7.000
854.6	7.000
864.6	7.000
874.7	14.00
884.7	7.000
894.7	7.000
904.8	7.000
914.8	7.000
924.9	7.000
934.9	7.000
945.0	7.000
955.0	7.000
965.1	7.000
975.1	7.000
985.2	14.00
995.2	7.000
1005.	7.000
1015.	7.000
1025.	7.000
1035.	7.000
1045.	7.000
1056.	7.000
1066.	7.000
1076.	7.000
1086.	7.000
1096.	15.00
1106.	8.000
1116.	8.000
1126.	8.000
1136.	8.000
1146.	8.000
1156.	8.000
1166.	8.000
1176.	8.000
1186.	8.000
1196.	8.000
1206.	8.000
1216.	8.000
1226.	16.00
1236.	8.000
1246.	8.000
1256.	8.000
1267.	8.000
1277.	8.000
1287.	8.000
1297.	8.000
1307.	8.000
1317.	8.000
1327.	8.000
1337.	8.000
1347.	8.000
1357.	8.000
1367.	16.00
1377.	8.000
1387.	8.000
1397.	8.000
1407.	8.000
1417.	8.000
1427.	8.000
1437.	8.000
1447.	8.000
1457.	8.000
1467.	8.000
1478.	8.000
1488.	8.000
1498.	8.000
1508.	16.00
1518.	8.000
1528.	8.000
1538.	8.000
1548.	8.000
1558.	8.000
1568.	8.000
1578.	8.000
1588.	8.000
1598.	8.000
1608.	8.000
1618.	8.000
1628.	8.000
1638.	8.000
1648.	8.000
1658.	8.000
1668.	16.00
1678.	9.000
1689.	9.000
1699.	9.000
1709.	9.000
1719.	9.000
1729.	9.000
1739.	9.000
1749.	9.000
1759.	9.000
1769.	9.000
1779.	9.000
1789.	9.000
1799.	9.000
1809.	9.000
1819.	9.000
1829.	9.000
1839.	18.00
1849.	9.000
1859.	9.000
1869.	9.000
1879.	9.000
1889.	9.000
1900.	9.000
1910.	9.000
1920.	9.000
1930.	9.000
1940.	9.000
1950.	9.000
1960.	9.000
1970.	9.000
1980.	9.000
1990.	9.000
2000.	9.000
 
 
E/N (Td)	# of grid trials
0.5000	2.000
10.55	6.000
20.60	9.000
30.64	2.000
40.69	2.000
50.74	2.000
60.79	2.000
70.83	2.000
80.88	1.000
90.93	2.000
101.0	1.000
111.0	2.000
121.1	1.000
131.1	2.000
141.2	1.000
151.2	1.000
161.3	2.000
171.3	1.000
181.4	1.000
191.4	2.000
201.5	1.000
211.5	1.000
221.6	1.000
231.6	2.000
241.6	1.000
251.7	1.000
261.7	1.000
271.8	1.000
281.8	2.000
291.9	1.000
301.9	1.000
312.0	1.000
322.0	1.000
332.1	2.000
342.1	1.000
352.2	1.000
362.2	1.000
372.3	1.000
382.3	1.000
392.4	2.000
402.4	1.000
412.5	1.000
422.5	1.000
432.6	1.000
442.6	1.000
452.6	2.000
462.7	1.000
472.7	1.000
482.8	1.000
492.8	1.000
502.9	1.000
512.9	1.000
523.0	2.000
533.0	1.000
543.1	1.000
553.1	1.000
563.2	1.000
573.2	1.000
583.3	1.000
593.3	1.000
603.4	2.000
613.4	1.000
623.5	1.000
633.5	1.000
643.6	1.000
653.6	1.000
663.7	1.000
673.7	1.000
683.7	2.000
693.8	1.000
703.8	1.000
713.9	1.000
723.9	1.000
734.0	1.000
744.0	1.000
754.1	1.000
764.1	1.000
774.2	2.000
784.2	1.000
794.3	1.000
804.3	1.000
814.4	1.000
824.4	1.000
834.5	1.000
844.5	1.000
854.6	1.000
864.6	1.000
874.7	2.000
884.7	1.000
894.7	1.000
904.8	1.000
914.8	1.000
924.9	1.000
934.9	1.000
945.0	1.000
955.0	1.000
965.1	1.000
975.1	1.000
985.2	2.000
995.2	1.000
1005.	1.000
1015.	1.000
1025.	1.000
1035.	1.000
1045.	1.000
1056.	1.000
1066.	1.000
1076.	1.000
1086.	1.000
1096.	2.000
1106.	1.000
1116.	1.000
1126.	1.000
1136.	1.000
1146.	1.000
1156.	1.000
1166.	1.000
1176.	1.000
1186.	1.000
1196.	1.000
1206.	1.000
1216.	1.000
1226.	2.000
1236.	1.000
1246.	1.000
1256.	1.000
1267.	1.000
1277.	1.000
1287.	1.000
1297.	1.000
1307.	1.000
1317.	1.000
1327.	1.000
1337.	1.000
1347.	1.000
1357.	1.000
1367.	2.000
1377.	1.000
1387.	1.000
1397.	1.000
1407.	1.000
1417.	1.000
1427.	1.000
1437.	1.000
1447.	1.000
1457.	1.000
1467.	1.000
1478.	1.000
1488.	1.000
1498.	1.000
1508.	2.000
1518.	1.000
1528.	1.000
1538.	1.000
1548.	1.000
1558.	1.000
1568.	1.000
1578.	1.000
1588.	1.000
1598.	1.000
1608.	1.000
1618.	1.000
1628.	1.000
1638.	1.000
1648.	1.000
1658.	1.000
1668.	2.000
1678.	1.000
1689.	1.000
1699.	1.000
1709.	1.000
1719.	1.000
1729.	1.000
1739.	1.000
1749.	1.000
1759.	1.000
1769.	1.000
1779.	1.000
1789.	1.000
1799.	1.000
1809.	1.000
1819.	1.000
1829.	1.000
1839.	2.000
1849.	1.000
1859.	1.000
1869.	1.000
1879.	1.000
1889.	1.000
1900.	1.000
1910.	1.000
1920.	1.000
1930.	1.000
1940.	1.000
1950.	1.000
1960.	1.000
1970.	1.000
1980.	1.000
1990.	1.000
2000.	1.000
 
 
C1    N2    Elastic                                             
E/N (Td)	Rate coefficient (m3/s)
0.5000	0.1800E-13
10.55	0.6002E-13
20.60	0.6577E-13
30.64	0.6886E-13
40.69	0.7195E-13
50.74	0.7595E-13
60.79	0.8118E-13
70.83	0.8758E-13
80.88	0.9441E-13
90.93	0.1013E-12
101.0	0.1077E-12
111.0	0.1134E-12
121.1	0.1186E-12
131.1	0.1232E-12
141.2	0.1272E-12
151.2	0.1307E-12
161.3	0.1337E-12
171.3	0.1364E-12
181.4	0.1389E-12
191.4	0.1411E-12
201.5	0.1431E-12
211.5	0.1449E-12
221.6	0.1465E-12
231.6	0.1482E-12
241.6	0.1496E-12
251.7	0.1509E-12
261.7	0.1521E-12
271.8	0.1532E-12
281.8	0.1541E-12
291.9	0.1551E-12
301.9	0.1560E-12
312.0	0.1569E-12
322.0	0.1578E-12
332.1	0.1587E-12
342.1	0.1595E-12
352.2	0.1602E-12
362.2	0.1609E-12
372.3	0.1616E-12
382.3	0.1623E-12
392.4	0.1629E-12
402.4	0.1635E-12
412.5	0.1641E-12
422.5	0.1646E-12
432.6	0.1652E-12
442.6	0.1657E-12
452.6	0.1662E-12
462.7	0.1667E-12
472.7	0.1672E-12
482.8	0.1677E-12
492.8	0.1681E-12
502.9	0.1686E-12
512.9	0.1690E-12
523.0	0.1694E-12
533.0	0.1698E-12
543.1	0.1702E-12
553.1	0.1706E-12
563.2	0.1709E-12
573.2	0.1713E-12
583.3	0.1716E-12
593.3	0.1719E-12
603.4	0.1722E-12
613.4	0.1725E-12
623.5	0.1728E-12
633.5	0.1731E-12
643.6	0.1734E-12
653.6	0.1737E-12
663.7	0.1740E-12
673.7	0.1742E-12
683.7	0.1745E-12
693.8	0.1748E-12
703.8	0.1750E-12
713.9	0.1752E-12
723.9	0.1755E-12
734.0	0.1757E-12
744.0	0.1759E-12
754.1	0.1761E-12
764.1	0.1763E-12
774.2	0.1765E-12
784.2	0.1767E-12
794.3	0.1769E-12
