BOLSIG+ version: 12/2017
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\bolsig+\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\bolsig+\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
E/N (Td)    	Electric field / N (Td)                                         
577.9	0.5701E-15
581.9	0.5728E-15
585.9	0.5755E-15
589.9	0.5782E-15
593.9	0.5809E-15
597.9	0.5835E-15
601.9	0.5861E-15
605.9	0.5887E-15
609.9	0.5912E-15
613.9	0.5938E-15
617.9	0.5962E-15
621.9	0.5987E-15
625.9	0.6012E-15
629.9	0.6036E-15
633.9	0.6060E-15
638.0	0.6083E-15
642.0	0.6107E-15
646.0	0.6130E-15
650.0	0.6154E-15
654.0	0.6176E-15
658.0	0.6199E-15
662.0	0.6221E-15
666.0	0.6243E-15
670.0	0.6264E-15
674.0	0.6286E-15
678.0	0.6307E-15
682.0	0.6328E-15
686.0	0.6348E-15
690.0	0.6369E-15
694.0	0.6389E-15
698.0	0.6409E-15
702.1	0.6429E-15
706.1	0.6448E-15
710.1	0.6468E-15
714.1	0.6487E-15
718.1	0.6506E-15
722.1	0.6525E-15
726.1	0.6543E-15
730.1	0.6561E-15
734.1	0.6579E-15
738.1	0.6598E-15
742.1	0.6615E-15
746.1	0.6633E-15
750.1	0.6650E-15
754.1	0.6667E-15
758.1	0.6684E-15
762.1	0.6701E-15
766.1	0.6717E-15
770.2	0.6733E-15
774.2	0.6749E-15
778.2	0.6765E-15
782.2	0.6781E-15
786.2	0.6797E-15
790.2	0.6812E-15
794.2	0.6827E-15
798.2	0.6842E-15
802.2	0.6857E-15
806.2	0.6872E-15
810.2	0.6886E-15
814.2	0.6901E-15
818.2	0.6915E-15
822.2	0.6929E-15
826.2	0.6942E-15
830.2	0.6956E-15
834.3	0.6970E-15
838.3	0.6983E-15
842.3	0.6996E-15
846.3	0.7009E-15
850.3	0.7022E-15
854.3	0.7035E-15
858.3	0.7048E-15
862.3	0.7060E-15
866.3	0.7072E-15
870.3	0.7084E-15
874.3	0.7096E-15
878.3	0.7108E-15
882.3	0.7120E-15
886.3	0.7131E-15
890.3	0.7143E-15
894.3	0.7154E-15
898.3	0.7165E-15
902.4	0.7176E-15
906.4	0.7187E-15
910.4	0.7197E-15
914.4	0.7208E-15
918.4	0.7218E-15
922.4	0.7228E-15
926.4	0.7238E-15
930.4	0.7248E-15
934.4	0.7258E-15
938.4	0.7268E-15
942.4	0.7278E-15
946.4	0.7288E-15
950.4	0.7297E-15
954.4	0.7306E-15
958.4	0.7316E-15
962.4	0.7325E-15
966.4	0.7333E-15
970.5	0.7342E-15
974.5	0.7351E-15
978.5	0.7359E-15
982.5	0.7368E-15
986.5	0.7376E-15
990.5	0.7384E-15
994.5	0.7392E-15
998.5	0.7400E-15
1003.	0.7408E-15
1007.	0.7416E-15
1011.	0.7423E-15
1015.	0.7431E-15
1019.	0.7438E-15
1023.	0.7446E-15
1027.	0.7453E-15
1031.	0.7460E-15
1035.	0.7467E-15
1039.	0.7474E-15
1043.	0.7481E-15
1047.	0.7487E-15
1051.	0.7494E-15
1055.	0.7501E-15
1059.	0.7508E-15
1063.	0.7514E-15
1067.	0.7520E-15
1071.	0.7526E-15
1075.	0.7532E-15
1079.	0.7538E-15
1083.	0.7544E-15
1087.	0.7550E-15
1091.	0.7555E-15
1095.	0.7561E-15
1099.	0.7567E-15
1103.	0.7572E-15
1107.	0.7577E-15
1111.	0.7582E-15
1115.	0.7587E-15
1119.	0.7593E-15
1123.	0.7597E-15
1127.	0.7602E-15
1131.	0.7607E-15
1135.	0.7612E-15
1139.	0.7616E-15
1143.	0.7621E-15
1147.	0.7625E-15
1151.	0.7630E-15
1155.	0.7634E-15
1159.	0.7638E-15
1163.	0.7642E-15
1167.	0.7646E-15
1171.	0.7650E-15
1175.	0.7654E-15
1179.	0.7659E-15
1183.	0.7663E-15
1187.	0.7667E-15
1191.	0.7670E-15
1195.	0.7674E-15
1199.	0.7677E-15
1203.	0.7681E-15
1207.	0.7684E-15
1211.	0.7687E-15
1215.	0.7691E-15
1219.	0.7694E-15
1223.	0.7697E-15
1227.	0.7700E-15
1231.	0.7703E-15
1235.	0.7706E-15
1239.	0.7708E-15
1243.	0.7711E-15
1247.	0.7714E-15
1251.	0.7716E-15
1255.	0.7719E-15
1259.	0.7721E-15
1263.	0.7724E-15
1267.	0.7726E-15
1271.	0.7728E-15
1275.	0.7730E-15
1279.	0.7733E-15
1283.	0.7735E-15
1287.	0.7737E-15
1291.	0.7739E-15
1295.	0.7741E-15
1299.	0.7743E-15
1303.	0.7744E-15
1307.	0.7746E-15
1311.	0.7748E-15
1315.	0.7751E-15
1319.	0.7752E-15
1323.	0.7754E-15
1327.	0.7755E-15
1331.	0.7757E-15
1335.	0.7758E-15
1339.	0.7760E-15
1343.	0.7761E-15
1347.	0.7762E-15
1351.	0.7763E-15
1355.	0.7764E-15
1359.	0.7765E-15
1363.	0.7766E-15
1367.	0.7767E-15
1371.	0.7768E-15
1375.	0.7769E-15
1379.	0.7770E-15
1383.	0.7771E-15
1387.	0.7771E-15
1391.	0.7772E-15
1395.	0.7773E-15
1399.	0.7773E-15
1403.	0.7774E-15
1407.	0.7774E-15
1411.	0.7775E-15
1415.	0.7775E-15
1419.	0.7776E-15
1423.	0.7776E-15
1427.	0.7776E-15
1431.	0.7776E-15
1435.	0.7777E-15
1439.	0.7777E-15
1443.	0.7777E-15
1447.	0.7777E-15
1451.	0.7777E-15
1455.	0.7777E-15
1459.	0.7777E-15
1463.	0.7777E-15
1467.	0.7777E-15
1471.	0.7776E-15
1475.	0.7776E-15
1479.	0.7776E-15
1483.	0.7776E-15
1487.	0.7775E-15
1491.	0.7775E-15
1495.	0.7774E-15
1499.	0.7774E-15
1503.	0.7774E-15
1507.	0.7773E-15
1511.	0.7772E-15
1515.	0.7772E-15
1519.	0.7771E-15
1523.	0.7771E-15
1527.	0.7770E-15
1531.	0.7769E-15
1535.	0.7768E-15
1539.	0.7768E-15
1543.	0.7767E-15
1547.	0.7766E-15
1551.	0.7765E-15
1555.	0.7764E-15
1559.	0.7763E-15
1563.	0.7762E-15
1567.	0.7761E-15
1571.	0.7760E-15
1575.	0.7759E-15
1579.	0.7758E-15
1583.	0.7756E-15
1587.	0.7755E-15
1591.	0.7754E-15
1595.	0.7753E-15
1599.	0.7751E-15
1603.	0.7750E-15
1607.	0.7749E-15
1611.	0.7747E-15
1615.	0.7747E-15
1619.	0.7746E-15
1623.	0.7745E-15
1627.	0.7743E-15
1631.	0.7742E-15
1635.	0.7740E-15
1639.	0.7738E-15
1643.	0.7737E-15
1647.	0.7735E-15
1651.	0.7733E-15
1655.	0.7732E-15
1659.	0.7730E-15
1663.	0.7728E-15
1668.	0.7727E-15
1672.	0.7725E-15
1676.	0.7723E-15
1680.	0.7721E-15
1684.	0.7719E-15
1688.	0.7717E-15
1692.	0.7715E-15
1696.	0.7713E-15
1700.	0.7711E-15
1704.	0.7709E-15
1708.	0.7707E-15
1712.	0.7705E-15
1716.	0.7703E-15
1720.	0.7701E-15
1724.	0.7699E-15
1728.	0.7697E-15
1732.	0.7695E-15
1736.	0.7693E-15
1740.	0.7690E-15
1744.	0.7688E-15
1748.	0.7686E-15
1752.	0.7684E-15
1756.	0.7681E-15
1760.	0.7679E-15
1764.	0.7677E-15
1768.	0.7674E-15
1772.	0.7672E-15
1776.	0.7670E-15
1780.	0.7667E-15
1784.	0.7667E-15
1788.	0.7664E-15
1792.	0.7662E-15
1796.	0.7659E-15
1800.	0.7657E-15
1804.	0.7654E-15
1808.	0.7651E-15
1812.	0.7649E-15
1816.	0.7646E-15
1820.	0.7644E-15
1824.	0.7641E-15
1828.	0.7638E-15
1832.	0.7636E-15
1836.	0.7633E-15
1840.	0.7630E-15
1844.	0.7627E-15
1848.	0.7625E-15
1852.	0.7622E-15
1856.	0.7619E-15
1860.	0.7616E-15
1864.	0.7613E-15
1868.	0.7611E-15
1872.	0.7608E-15
1876.	0.7605E-15
1880.	0.7602E-15
1884.	0.7599E-15
1888.	0.7596E-15
1892.	0.7593E-15
1896.	0.7590E-15
1900.	0.7587E-15
1904.	0.7584E-15
1908.	0.7581E-15
1912.	0.7578E-15
1916.	0.7575E-15
1920.	0.7572E-15
1924.	0.7569E-15
1928.	0.7566E-15
1932.	0.7563E-15
1936.	0.7560E-15
1940.	0.7557E-15
1944.	0.7554E-15
1948.	0.7550E-15
1952.	0.7547E-15
1956.	0.7544E-15
1960.	0.7541E-15
1964.	0.7540E-15
1968.	0.7536E-15
1972.	0.7533E-15
1976.	0.7530E-15
1980.	0.7527E-15
1984.	0.7523E-15
1988.	0.7520E-15
1992.	0.7517E-15
1996.	0.7513E-15
2000.	0.7510E-15
 
 
C17   N2    Excitation    8.16 eV                               
E/N (Td)	Rate coefficient (m3/s)
1.000	0.000
5.006	0.000
9.012	0.000
13.02	0.000
17.02	0.1193E-24
21.03	0.7968E-23
25.04	0.1440E-21
29.04	0.1183E-20
33.05	0.6108E-20
37.05	0.2209E-19
41.06	0.6316E-19
45.07	0.1510E-18
49.07	0.3156E-18
53.08	0.5992E-18
57.08	0.1032E-17
61.09	0.1660E-17
65.10	0.2540E-17
69.10	0.3668E-17
73.11	0.5084E-17
77.11	0.6806E-17
81.12	0.8821E-17
85.13	0.1117E-16
89.13	0.1382E-16
93.14	0.1678E-16
97.14	0.2003E-16
101.2	0.2349E-16
105.2	0.2726E-16
109.2	0.3126E-16
113.2	0.3548E-16
117.2	0.3990E-16
121.2	0.4452E-16
125.2	0.4929E-16
129.2	0.5420E-16
133.2	0.5925E-16
137.2	0.6442E-16
141.2	0.6969E-16
145.2	0.7506E-16
149.2	0.8046E-16
153.2	0.8599E-16
157.2	0.9157E-16
161.2	0.9721E-16
165.2	0.1029E-15
169.3	0.1086E-15
173.3	0.1144E-15
177.3	0.1202E-15
181.3	0.1263E-15
185.3	0.1321E-15
189.3	0.1379E-15
193.3	0.1438E-15
197.3	0.1496E-15
201.3	0.1554E-15
205.3	0.1612E-15
209.3	0.1671E-15
213.3	0.1729E-15
217.3	0.1786E-15
221.3	0.1847E-15
225.3	0.1904E-15
229.3	0.1961E-15
233.3	0.2018E-15
237.4	0.2075E-15
241.4	0.2131E-15
245.4	0.2187E-15
249.4	0.2243E-15
253.4	0.2298E-15
257.4	0.2353E-15
261.4	0.2401E-15
265.4	0.2455E-15
269.4	0.2509E-15
273.4	0.2563E-15
277.4	0.2616E-15
281.4	0.2669E-15
285.4	0.2721E-15
289.4	0.2773E-15
293.4	0.2824E-15
297.4	0.2876E-15
301.5	0.2926E-15
305.5	0.2976E-15
309.5	0.3029E-15
313.5	0.3078E-15
317.5	0.3127E-15
321.5	0.3175E-15
325.5	0.3223E-15
329.5	0.3271E-15
333.5	0.3318E-15
337.5	0.3364E-15
341.5	0.3410E-15
345.5	0.3456E-15
349.5	0.3501E-15
353.5	0.3546E-15
357.5	0.3590E-15
361.5	0.3634E-15
365.5	0.3678E-15
369.6	0.3721E-15
373.6	0.3764E-15
377.6	0.3806E-15
381.6	0.3847E-15
385.6	0.3889E-15
389.6	0.3929E-15
393.6	0.3970E-15
397.6	0.4010E-15
401.6	0.4049E-15
405.6	0.4088E-15
409.6	0.4127E-15
413.6	0.4165E-15
417.6	0.4203E-15
421.6	0.4240E-15
425.6	0.4280E-15
429.6	0.4316E-15
433.6	0.4352E-15
437.7	0.4388E-15
441.7	0.4423E-15
445.7	0.4458E-15
449.7	0.4493E-15
453.7	0.4527E-15
457.7	0.4561E-15
461.7	0.4594E-15
465.7	0.4627E-15
469.7	0.4660E-15
473.7	0.4692E-15
477.7	0.4724E-15
481.7	0.4756E-15
485.7	0.4787E-15
489.7	0.4818E-15
493.7	0.4848E-15
497.7	0.4878E-15
501.8	0.4908E-15
505.8	0.4937E-15
509.8	0.4966E-15
513.8	0.4995E-15
517.8	0.5023E-15
521.8	0.5052E-15
525.8	0.5079E-15
529.8	0.5107E-15
533.8	0.5134E-15
537.8	0.5161E-15
541.8	0.5187E-15
545.8	0.5214E-15
549.8	0.5240E-15
553.8	0.5265E-15
557.8	0.5291E-15
561.8	0.5316E-15
565.8	0.5340E-15
569.9	0.5363E-15
573.9	0.5387E-15
577.9	0.5411E-15
581.9	0.5435E-15
585.9	0.5458E-15
589.9	0.5481E-15
593.9	0.5504E-15
597.9	0.5526E-15
601.9	0.5549E-15
605.9	0.5571E-15
609.9	0.5592E-15
613.9	0.5614E-15
617.9	0.5635E-15
621.9	0.5656E-15
625.9	0.5677E-15
629.9	0.5697E-15
633.9	0.5718E-15
638.0	0.5738E-15
642.0	0.5757E-15
646.0	0.5777E-15
650.0	0.5798E-15
654.0	0.5817E-15
658.0	0.5835E-15
662.0	0.5854E-15
666.0	0.5872E-15
670.0	0.5891E-15
674.0	0.5908E-15
678.0	0.5926E-15
682.0	0.5944E-15
686.0	0.5961E-15
690.0	0.5978E-15
694.0	0.5995E-15
698.0	0.6012E-15
702.1	0.6028E-15
706.1	0.6044E-15
710.1	0.6061E-15
714.1	0.6076E-15
718.1	0.6092E-15
722.1	0.6108E-15
726.1	0.6123E-15
730.1	0.6138E-15
734.1	0.6153E-15
738.1	0.6168E-15
742.1	0.6183E-15
746.1	0.6197E-15
750.1	0.6211E-15
754.1	0.6225E-15
758.1	0.6239E-15
762.1	0.6253E-15
766.1	0.6267E-15
770.2	0.6280E-15
774.2	0.6293E-15
778.2	0.6306E-15
782.2	0.6319E-15
786.2	0.6332E-15
790.2	0.6344E-15
794.2	0.6357E-15
798.2	0.6369E-15
802.2	0.6381E-15
806.2	0.6393E-15
810.2	0.6405E-15
814.2	0.6417E-15
818.2	0.6428E-15
822.2	0.6439E-15
826.2	0.6451E-15
830.2	0.6462E-15
834.3	0.6473E-15
838.3	0.6484E-15
842.3	0.6494E-15
846.3	0.6505E-15
850.3	0.6515E-15
854.3	0.6525E-15
858.3	0.6536E-15
862.3	0.6546E-15
866.3	0.6555E-15
870.3	0.6565E-15
874.3	0.6575E-15
878.3	0.6584E-15
882.3	0.6593E-15
886.3	0.6603E-15
890.3	0.6612E-15
894.3	0.6621E-15
898.3	0.6630E-15
902.4	0.6638E-15
906.4	0.6647E-15
910.4	0.6656E-15
914.4	0.6664E-15
918.4	0.6672E-15
922.4	0.6680E-15
926.4	0.6688E-15
930.4	0.6696E-15
934.4	0.6704E-15
938.4	0.6712E-15
942.4	0.6720E-15
946.4	0.6728E-15
950.4	0.6735E-15
954.4	0.6743E-15
958.4	0.6750E-15
962.4	0.6757E-15
966.4	0.6764E-15
970.5	0.6771E-15
974.5	0.6778E-15
978.5	0.6784E-15
982.5	0.6791E-15
986.5	0.6798E-15
990.5	0.6804E-15
994.5	0.6810E-15
998.5	0.6817E-15
1003.	0.6823E-15
1007.	0.6829E-15
1011.	0.6835E-15
1015.	0.6841E-15
1019.	0.6847E-15
1023.	0.6852E-15
1027.	0.6858E-15
1031.	0.6863E-15
1035.	0.6869E-15
1039.	0.6874E-15
1043.	0.6880E-15
1047.	0.6885E-15
1051.	0.6890E-15
1055.	0.6896E-15
1059.	0.6901E-15
1063.	0.6906E-15
1067.	0.6911E-15
1071.	0.6916E-15
1075.	0.6920E-15
1079.	0.6925E-15
1083.	0.6929E-15
1087.	0.6934E-15
1091.	0.6938E-15
1095.	0.6942E-15
1099.	0.6947E-15
1103.	0.6951E-15
1107.	0.6955E-15
1111.	0.6959E-15
1115.	0.6963E-15
1119.	0.6967E-15
1123.	0.6971E-15
1127.	0.6974E-15
1131.	0.6978E-15
1135.	0.6982E-15
1139.	0.6985E-15
1143.	0.6989E-15
1147.	0.6992E-15
1151.	0.6995E-15
1155.	0.6999E-15
1159.	0.7002E-15
1163.	0.7005E-15
1167.	0.7008E-15
1171.	0.7011E-15
1175.	0.7014E-15
1179.	0.7018E-15
1183.	0.7021E-15
1187.	0.7024E-15
1191.	0.7027E-15
1195.	0.7030E-15
1199.	0.7032E-15
1203.	0.7035E-15
1207.	0.7037E-15
1211.	0.7040E-15
1215.	0.7042E-15
1219.	0.7045E-15
1223.	0.7047E-15
1227.	0.7049E-15
1231.	0.7051E-15
1235.	0.7054E-15
1239.	0.7056E-15
1243.	0.7058E-15
1247.	0.7060E-15
1251.	0.7062E-15
1255.	0.7064E-15
1259.	0.7065E-15
1263.	0.7067E-15
1267.	0.7069E-15
1271.	0.7071E-15
1275.	0.7072E-15
1279.	0.7074E-15
1283.	0.7076E-15
1287.	0.7077E-15
1291.	0.7079E-15
1295.	0.7080E-15
1299.	0.7081E-15
1303.	0.7083E-15
1307.	0.7084E-15
1311.	0.7085E-15
1315.	0.7088E-15
1319.	0.7089E-15
1323.	0.7090E-15
1327.	0.7091E-15
1331.	0.7092E-15
1335.	0.7093E-15
1339.	0.7094E-15
1343.	0.7095E-15
1347.	0.7096E-15
1351.	0.7097E-15
1355.	0.7098E-15
1359.	0.7098E-15
1363.	0.7099E-15
1367.	0.7100E-15
1371.	0.7101E-15
1375.	0.7101E-15
1379.	0.7102E-15
1383.	0.7102E-15
1387.	0.7103E-15
1391.	0.7103E-15
1395.	0.7104E-15
1399.	0.7104E-15
1403.	0.7105E-15
1407.	0.7105E-15
1411.	0.7105E-15
1415.	0.7105E-15
1419.	0.7106E-15
1423.	0.7106E-15
1427.	0.7106E-15
1431.	0.7106E-15
1435.	0.7106E-15
1439.	0.7106E-15
1443.	0.7106E-15
1447.	0.7106E-15
1451.	0.7106E-15
1455.	0.7106E-15
1459.	0.7106E-15
1463.	0.7106E-15
1467.	0.7106E-15
1471.	0.7106E-15
1475.	0.7106E-15
1479.	0.7106E-15
1483.	0.7105E-15
1487.	0.7105E-15
1491.	0.7105E-15
1495.	0.7104E-15
1499.	0.7104E-15
1503.	0.7104E-15
1507.	0.7103E-15
1511.	0.7103E-15
1515.	0.7102E-15
1519.	0.7102E-15
1523.	0.7101E-15
1527.	0.7101E-15
1531.	0.7100E-15
1535.	0.7099E-15
1539.	0.7099E-15
1543.	0.7098E-15
1547.	0.7097E-15
1551.	0.7097E-15
1555.	0.7096E-15
1559.	0.7095E-15
1563.	0.7094E-15
1567.	0.7094E-15
1571.	0.7093E-15
1575.	0.7092E-15
1579.	0.7091E-15
1583.	0.7090E-15
1587.	0.7089E-15
1591.	0.7088E-15
1595.	0.7087E-15
1599.	0.7086E-15
1603.	0.7085E-15
1607.	0.7084E-15
1611.	0.7083E-15
1615.	0.7083E-15
1619.	0.7082E-15
1623.	0.7081E-15
1627.	0.7080E-15
1631.	0.7079E-15
1635.	0.7077E-15
1639.	0.7076E-15
1643.	0.7075E-15
1647.	0.7074E-15
1651.	0.7072E-15
1655.	0.7071E-15
1659.	0.7070E-15
1663.	0.7069E-15
1668.	0.7067E-15
1672.	0.7066E-15
1676.	0.7064E-15
1680.	0.7063E-15
1684.	0.7062E-15
1688.	0.7060E-15
1692.	0.7059E-15
1696.	0.7057E-15
1700.	0.7056E-15
1704.	0.7054E-15
1708.	0.7053E-15
1712.	0.7051E-15
1716.	0.7049E-15
1720.	0.7048E-15
1724.	0.7046E-15
1728.	0.7045E-15
1732.	0.7043E-15
1736.	0.7041E-15
1740.	0.7040E-15
1744.	0.7038E-15
1748.	0.7036E-15
1752.	0.7034E-15
1756.	0.7033E-15
1760.	0.7031E-15
1764.	0.7029E-15
1768.	0.7027E-15
1772.	0.7026E-15
1776.	0.7024E-15
1780.	0.7022E-15
1784.	0.7022E-15
1788.	0.7020E-15
1792.	0.7018E-15
1796.	0.7016E-15
1800.	0.7014E-15
1804.	0.7012E-15
1808.	0.7010E-15
1812.	0.7008E-15
1816.	0.7006E-15
1820.	0.7004E-15
1824.	0.7002E-15
1828.	0.7000E-15
1832.	0.6998E-15
1836.	0.6996E-15
1840.	0.6994E-15
1844.	0.6992E-15
1848.	0.6990E-15
1852.	0.6988E-15
1856.	0.6986E-15
1860.	0.6984E-15
1864.	0.6982E-15
1868.	0.6979E-15
1872.	0.6977E-15
1876.	0.6975E-15
1880.	0.6973E-15
1884.	0.6971E-15
1888.	0.6968E-15
1892.	0.6966E-15
1896.	0.6964E-15
1900.	0.6962E-15
1904.	0.6959E-15
1908.	0.6957E-15
1912.	0.6955E-15
1916.	0.6953E-15
1920.	0.6950E-15
1924.	0.6948E-15
1928.	0.6946E-15
1932.	0.6943E-15
1936.	0.6941E-15
1940.	0.6939E-15
1944.	0.6936E-15
1948.	0.6934E-15
1952.	0.6931E-15
1956.	0.6929E-15
1960.	0.6927E-15
1964.	0.6926E-15
1968.	0.6924E-15
1972.	0.6921E-15
1976.	0.6919E-15
1980.	0.6916E-15
1984.	0.6914E-15
1988.	0.6911E-15
1992.	0.6909E-15
1996.	0.6906E-15
2000.	0.6904E-15
 
 
C18   N2    Excitation    8.40 eV                               
E/N (Td)	Rate coefficient (m3/s)
1.000	0.000
5.006	0.000
9.012	0.000
13.02	0.000
17.02	0.6217E-25
21.03	0.4553E-23
25.04	0.8770E-22
29.04	0.7549E-21
33.05	0.4040E-20
37.05	0.1503E-19
41.06	0.4397E-19
45.07	0.1071E-18
49.07	0.2273E-18
53.08	0.4373E-18
57.08	0.7621E-18
61.09	0.1237E-17
65.10	0.1909E-17
69.10	0.2777E-17
73.11	0.3873E-17
77.11	0.5214E-17
81.12	0.6791E-17
85.13	0.8634E-17
89.13	0.1073E-16
93.14	0.1307E-16
97.14	0.1565E-16
101.2	0.1840E-16
105.2	0.2140E-16
109.2	0.2460E-16
113.2	0.2797E-16
117.2	0.3151E-16
121.2	0.3521E-16
125.2	0.3904E-16
129.2	0.4298E-16
133.2	0.4704E-16
137.2	0.5119E-16
141.2	0.5542E-16
145.2	0.5974E-16
149.2	0.6407E-16
153.2	0.6851E-16
157.2	0.7300E-16
161.2	0.7753E-16
165.2	0.8209E-16
169.3	0.8669E-16
173.3	0.9131E-16
177.3	0.9595E-16
181.3	0.1008E-15
185.3	0.1055E-15
189.3	0.1102E-15
193.3	0.1148E-15
197.3	0.1195E-15
201.3	0.1241E-15
205.3	0.1288E-15
209.3	0.1334E-15
213.3	0.1380E-15
217.3	0.1427E-15
221.3	0.1474E-15
225.3	0.1520E-15
229.3	0.1566E-15
233.3	0.1611E-15
237.4	0.1656E-15
241.4	0.1700E-15
245.4	0.1745E-15
249.4	0.1789E-15
253.4	0.1832E-15
257.4	0.1876E-15
261.4	0.1913E-15
265.4	0.1956E-15
269.4	0.1999E-15
273.4	0.2041E-15
277.4	0.2083E-15
281.4	0.2124E-15
285.4	0.2165E-15
289.4	0.2206E-15
293.4	0.2246E-15
297.4	0.2286E-15
301.5	0.2326E-15
305.5	0.2365E-15
309.5	0.2406E-15
313.5	0.2445E-15
317.5	0.2483E-15
321.5	0.2520E-15
325.5	0.2558E-15
329.5	0.2595E-15
333.5	0.2631E-15
337.5	0.2667E-15
341.5	0.2703E-15
345.5	0.2739E-15
349.5	0.2774E-15
353.5	0.2808E-15
357.5	0.2842E-15
361.5	0.2876E-15
365.5	0.2910E-15
369.6	0.2943E-15
373.6	0.2976E-15
377.6	0.3009E-15
381.6	0.3041E-15
385.6	0.3072E-15
389.6	0.3104E-15
393.6	0.3135E-15
397.6	0.3165E-15
401.6	0.3195E-15
405.6	0.3225E-15
409.6	0.3255E-15
413.6	0.3284E-15
417.6	0.3313E-15
421.6	0.3342E-15
425.6	0.3372E-15
429.6	0.3399E-15
433.6	0.3427E-15
437.7	0.3454E-15
441.7	0.3481E-15
445.7	0.3508E-15
449.7	0.3534E-15
453.7	0.3560E-15
457.7	0.3585E-15
461.7	0.3611E-15
465.7	0.3636E-15
469.7	0.3661E-15
473.7	0.3685E-15
477.7	0.3709E-15
481.7	0.3733E-15
485.7	0.3757E-15
489.7	0.3780E-15
493.7	0.3803E-15
497.7	0.3825E-15
501.8	0.3848E-15
505.8	0.3870E-15
509.8	0.3892E-15
513.8	0.3913E-15
517.8	0.3935E-15
521.8	0.3956E-15
525.8	0.3977E-15
529.8	0.3997E-15
533.8	0.4018E-15
537.8	0.4038E-15
541.8	0.4058E-15
545.8	0.4077E-15
549.8	0.4097E-15
553.8	0.4116E-15
557.8	0.4135E-15
561.8	0.4154E-15
565.8	0.4172E-15
569.9	0.4189E-15
573.9	0.4207E-15
577.9	0.4225E-15
581.9	0.4243E-15
585.9	0.4260E-15
589.9	0.4278E-15
593.9	0.4295E-15
597.9	0.4311E-15
601.9	0.4328E-15
605.9	0.4344E-15
609.9	0.4360E-15
613.9	0.4376E-15
617.9	0.4392E-15
621.9	0.4408E-15
625.9	0.4423E-15
629.9	0.4439E-15
633.9	0.4454E-15
638.0	0.4468E-15
642.0	0.4483E-15
646.0	0.4498E-15
650.0	0.4513E-15
654.0	0.4527E-15
658.0	0.4541E-15
662.0	0.4555E-15
666.0	0.4569E-15
670.0	0.4582E-15
674.0	0.4595E-15
678.0	0.4608E-15
682.0	0.4621E-15
686.0	0.4634E-15
690.0	0.4647E-15
694.0	0.4660E-15
698.0	0.4672E-15
702.1	0.4684E-15
706.1	0.4696E-15
710.1	0.4708E-15
714.1	0.4720E-15
718.1	0.4732E-15
722.1	0.4743E-15
726.1	0.4754E-15
730.1	0.4766E-15
734.1	0.4777E-15
738.1	0.4788E-15
742.1	0.4799E-15
746.1	0.4810E-15
750.1	0.4820E-15
754.1	0.4831E-15
758.1	0.4841E-15
762.1	0.4851E-15
766.1	0.4861E-15
770.2	0.4871E-15
774.2	0.4881E-15
778.2	0.4891E-15
782.2	0.4900E-15
786.2	0.4910E-15
790.2	0.4919E-15
794.2	0.4929E-15
798.2	0.4938E-15
802.2	0.4947E-15
806.2	0.4956E-15
810.2	0.4965E-15
814.2	0.4973E-15
818.2	0.4982E-15
822.2	0.4990E-15
826.2	0.4999E-15
830.2	0.5007E-15
834.3	0.5016E-15
838.3	0.5024E-15
842.3	0.5032E-15
846.3	0.5040E-15
850.3	0.5047E-15
854.3	0.5055E-15
858.3	0.5063E-15
862.3	0.5070E-15
866.3	0.5078E-15
870.3	0.5085E-15
874.3	0.5092E-15
878.3	0.5100E-15
882.3	0.5107E-15
886.3	0.5114E-15
890.3	0.5121E-15
894.3	0.5128E-15
898.3	0.5134E-15
902.4	0.5141E-15
906.4	0.5148E-15
910.4	0.5154E-15
914.4	0.5161E-15
918.4	0.5167E-15
922.4	0.5173E-15
926.4	0.5179E-15
930.4	0.5186E-15
934.4	0.5192E-15
938.4	0.5198E-15
942.4	0.5204E-15
946.4	0.5210E-15
950.4	0.5216E-15
954.4	0.5222E-15
958.4	0.5227E-15
962.4	0.5233E-15
966.4	0.5238E-15
970.5	0.5244E-15
974.5	0.5249E-15
978.5	0.5254E-15
982.5	0.5260E-15
986.5	0.5265E-15
990.5	0.5270E-15
994.5	0.5275E-15
