
# Curve 0 of 1, 1000 points
# Curve title: "f(x)"
# x y type
 58.0581  0  i
 58.4585  0  i
 58.8589  0  i
 59.2593  0  i
 59.6597  0  i
 60.0601  0  i
 60.4605  0  i
 60.8609  0  i
 61.2613  0  i
 61.6617  0  i
 62.0621  0  i
 62.4625  0  i
 62.8629  0  i
 63.2633  0  i
 63.6637  0  i
 64.0641  0  i
 64.4645  2.77556e-07  i
 64.8649  8.32667e-07  i
 65.2653  1.94289e-06  i
 65.6657  4.44089e-06  i
 66.0661  9.71445e-06  i
 66.4665  2.16493e-05  i
 66.8669  4.85723e-05  i
 67.2673  0.000107969  i
 67.6677  0.000240641  i
 68.0681  0.000536238  i
 68.4685  0.00119404  i
 68.8689  0.00265954  i
 69.2693  0.00592387  i
 69.6697  0.0131944  i
 70.0701  0.0293884  i
 70.4705  0.0654574  i
 70.8709  0.145795  i
 71.2713  0.324732  i
 71.6717  0.723284  i
 72.0721  1.61099  i
 72.4725  3.58819  i
 72.8729  7.99207  i
 73.2733  17.8009  i
 73.6737  39.6484  i
 74.0741  88.3099  i
 74.4745  196.695  i
 74.8749  438.103  i
 75.2753  975.797  i
 75.6757  2173.41  i
 76.0761  4840.9  i
 76.4765  10782.2  i
 76.8769  24015.5  i
 77.2773  53489.9  i
 77.6777  119138  i
 78.0781  265350  i
 78.4785  590983  i
 78.8789  1.31612e+06  i
 79.2793  2.93048e+06  i
 79.6797  6.52243e+06  i
 80.0801  1.45043e+07  i
 80.4805  3.21913e+07  i
 80.8809  7.11382e+07  i
 81.2813  1.55729e+08  i
 81.6817  3.34087e+08  i
 82.0821  6.87723e+08  i
 82.4825  1.31055e+09  i
 82.8829  2.20854e+09  i
 83.2833  3.18985e+09  i
 83.6837  3.98477e+09  i
 84.0841  4.48677e+09  i
 84.4845  4.75576e+09  i
 84.8849  4.88731e+09  i
 85.2853  4.94877e+09  i
 85.6857  4.97687e+09  i
 86.0861  4.98959e+09  i
 86.4865  4.99532e+09  i
 86.8869  4.9979e+09  i
 87.2873  4.99906e+09  i
 87.6877  4.99958e+09  i
 88.0881  4.99981e+09  i
 88.4885  4.99991e+09  i
 88.8889  4.99996e+09  i
 89.2893  4.99998e+09  i
 89.6897  4.99999e+09  i
 90.0901  5e+09  i
 90.4905  5e+09  i
 90.8909  5e+09  i
 91.2913  5e+09  i
 91.6917  5e+09  i
 92.0921  5e+09  i
 92.4925  5e+09  i
 92.8929  5e+09  i
 93.2933  5e+09  i
 93.6937  5e+09  i
 94.0941  5e+09  i
 94.4945  5e+09  i
 94.8949  5e+09  i
 95.2953  5e+09  i
 95.6957  5e+09  i
 96.0961  5e+09  i
 96.4965  5e+09  i
 96.8969  5e+09  i
 97.2973  5e+09  i
 97.6977  5e+09  i
 98.0981  5e+09  i
 98.4985  5e+09  i
 98.8989  5e+09  i
 99.2993  5e+09  i
 99.6997  5e+09  i
 100.1  5e+09  i
 100.501  5e+09  i
 100.901  5e+09  i
 101.301  5e+09  i
 101.702  5e+09  i
 102.102  5e+09  i
 102.503  5e+09  i
 102.903  5e+09  i
 103.303  5e+09  i
 103.704  5e+09  i
 104.104  5e+09  i
 104.505  5e+09  i
 104.905  5e+09  i
 105.305  5e+09  i
 105.706  5e+09  i
 106.106  5e+09  i
 106.507  5e+09  i
 106.907  5e+09  i
 107.307  5e+09  i
 107.708  5e+09  i
 108.108  5e+09  i
 108.509  5e+09  i
 108.909  5e+09  i
 109.309  5e+09  i
 109.71  5e+09  i
 110.11  5e+09  i
 110.511  5e+09  i
 110.911  5e+09  i
 111.311  5e+09  i
 111.712  5e+09  i
 112.112  5e+09  i
 112.513  5e+09  i
 112.913  5e+09  i
 113.313  5e+09  i
 113.714  5e+09  i
 114.114  5e+09  i
 114.515  5e+09  i
 114.915  5e+09  i
 115.315  5e+09  i
 115.716  5e+09  i
 116.116  5e+09  i
 116.517  5e+09  i
 116.917  5e+09  i
 117.317  5e+09  i
 117.718  5e+09  i
 118.118  5e+09  i
 118.519  5e+09  i
 118.919  5e+09  i
 119.319  5e+09  i
 119.72  5e+09  i
 120.12  5e+09  i
 120.521  5e+09  i
 120.921  5e+09  i
 121.321  5e+09  i
 121.722  5e+09  i
 122.122  5e+09  i
 122.523  5e+09  i
 122.923  5e+09  i
 123.323  5e+09  i
 123.724  5e+09  i
 124.124  5e+09  i
 124.525  5e+09  i
 124.925  5e+09  i
 125.325  5e+09  i
 125.726  5e+09  i
 126.126  5e+09  i
 126.527  5e+09  i
 126.927  5e+09  i
 127.327  5e+09  i
 127.728  5e+09  i
 128.128  5e+09  i
 128.529  5e+09  i
 128.929  5e+09  i
 129.329  5e+09  i
 129.73  5e+09  i
 130.13  5e+09  i
 130.531  5e+09  i
 130.931  5e+09  i
 131.331  5e+09  i
 131.732  5e+09  i
 132.132  5e+09  i
 132.533  5e+09  i
 132.933  5e+09  i
 133.333  5e+09  i
 133.734  5e+09  i
 134.134  5e+09  i
 134.535  5e+09  i
 134.935  5e+09  i
 135.335  5e+09  i
 135.736  5e+09  i
 136.136  5e+09  i
 136.537  5e+09  i
 136.937  5e+09  i
 137.337  5e+09  i
 137.738  5e+09  i
 138.138  5e+09  i
 138.539  5e+09  i
 138.939  5e+09  i
 139.339  5e+09  i
 139.74  5e+09  i
 140.14  5e+09  i
 140.541  5e+09  i
 140.941  5e+09  i
 141.341  5e+09  i
 141.742  5e+09  i
 142.142  5e+09  i
 142.543  5e+09  i
 142.943  5e+09  i
 143.343  5e+09  i
 143.744  5e+09  i
 144.144  5e+09  i
 144.545  5e+09  i
 144.945  5e+09  i
 145.345  5e+09  i
 145.746  5e+09  i
 146.146  5e+09  i
 146.547  5e+09  i
 146.947  5e+09  i
 147.347  5e+09  i
 147.748  5e+09  i
 148.148  5e+09  i
 148.549  5e+09  i
 148.949  5e+09  i
 149.349  5e+09  i
 149.75  5e+09  i
 150.15  5e+09  i
 150.551  5e+09  i
 150.951  5e+09  i
 151.351  5e+09  i
 151.752  5e+09  i
 152.152  5e+09  i
 152.553  5e+09  i
 152.953  5e+09  i
 153.353  5e+09  i
 153.754  5e+09  i
 154.154  5e+09  i
 154.555  5e+09  i
 154.955  5e+09  i
 155.355  5e+09  i
 155.756  5e+09  i
 156.156  5e+09  i
 156.557  5e+09  i
 156.957  5e+09  i
 157.357  5e+09  i
 157.758  5e+09  i
 158.158  5e+09  i
 158.559  5e+09  i
 158.959  5e+09  i
 159.359  5e+09  i
 159.76  5e+09  i
 160.16  5e+09  i
 160.561  5e+09  i
 160.961  5e+09  i
 161.361  5e+09  i
 161.762  5e+09  i
 162.162  5e+09  i
 162.563  5e+09  i
 162.963  5e+09  i
 163.363  5e+09  i
 163.764  5e+09  i
 164.164  5e+09  i
 164.565  5e+09  i
 164.965  5e+09  i
 165.365  5e+09  i
 165.766  5e+09  i
 166.166  5e+09  i
 166.567  5e+09  i
 166.967  5e+09  i
 167.367  5e+09  i
 167.768  5e+09  i
 168.168  5e+09  i
 168.569  5e+09  i
 168.969  5e+09  i
 169.369  5e+09  i
 169.77  5e+09  i
 170.17  5e+09  i
 170.571  5e+09  i
 170.971  5e+09  i
 171.371  5e+09  i
 171.772  5e+09  i
 172.172  5e+09  i
 172.573  5e+09  i
 172.973  5e+09  i
 173.373  5e+09  i
 173.774  5e+09  i
 174.174  5e+09  i
 174.575  5e+09  i
 174.975  5e+09  i
 175.375  5e+09  i
 175.776  5e+09  i
 176.176  5e+09  i
 176.577  5e+09  i
 176.977  5e+09  i
 177.377  5e+09  i
 177.778  5e+09  i
 178.178  5e+09  i
 178.579  5e+09  i
 178.979  5e+09  i
 179.379  5e+09  i
 179.78  5e+09  i
 180.18  5e+09  i
 180.581  5e+09  i
 180.981  5e+09  i
 181.381  5e+09  i
 181.782  5e+09  i
 182.182  5e+09  i
 182.583  5e+09  i
 182.983  5e+09  i
 183.383  5e+09  i
 183.784  5e+09  i
 184.184  5e+09  i
 184.585  5e+09  i
 184.985  5e+09  i
 185.385  5e+09  i
 185.786  5e+09  i
 186.186  5e+09  i
 186.587  5e+09  i
 186.987  5e+09  i
 187.387  5e+09  i
 187.788  5e+09  i
 188.188  5e+09  i
 188.589  5e+09  i
 188.989  5e+09  i
 189.389  5e+09  i
 189.79  5e+09  i
 190.19  5e+09  i
 190.591  5e+09  i
 190.991  5e+09  i
 191.391  5e+09  i
 191.792  5e+09  i
 192.192  5e+09  i
 192.593  5e+09  i
 192.993  5e+09  i
 193.393  5e+09  i
 193.794  5e+09  i
 194.194  5e+09  i
 194.595  5e+09  i
 194.995  5e+09  i
 195.395  5e+09  i
 195.796  5e+09  i
 196.196  5e+09  i
 196.597  5e+09  i
 196.997  5e+09  i
 197.397  5e+09  i
 197.798  5e+09  i
 198.198  5e+09  i
 198.599  5e+09  i
 198.999  5e+09  i
 199.399  5e+09  i
 199.8  5e+09  i
 200.2  5e+09  i
 200.601  5e+09  i
 201.001  5e+09  i
 201.401  5e+09  i
 201.802  5e+09  i
 202.202  5e+09  i
 202.603  5e+09  i
 203.003  5e+09  i
 203.403  5e+09  i
 203.804  5e+09  i
 204.204  5e+09  i
 204.605  5e+09  i
 205.005  5e+09  i
 205.405  5e+09  i
 205.806  5e+09  i
 206.206  5e+09  i
 206.607  5e+09  i
 207.007  5e+09  i
 207.407  5e+09  i
 207.808  5e+09  i
 208.208  5e+09  i
 208.609  5e+09  i
 209.009  5e+09  i
 209.409  5e+09  i
 209.81  5e+09  i
 210.21  5e+09  i
 210.611  5e+09  i
 211.011  5e+09  i
 211.411  5e+09  i
 211.812  5e+09  i
 212.212  5e+09  i
 212.613  5e+09  i
 213.013  5e+09  i
 213.413  5e+09  i
 213.814  5e+09  i
 214.214  5e+09  i
 214.615  5e+09  i
 215.015  5e+09  i
 215.415  5e+09  i
 215.816  5e+09  i
 216.216  5e+09  i
 216.617  5e+09  i
 217.017  5e+09  i
 217.417  5e+09  i
 217.818  5e+09  i
 218.218  5e+09  i
 218.619  5e+09  i
 219.019  5e+09  i
 219.419  5e+09  i
 219.82  5e+09  i
 220.22  5e+09  i
 220.621  5e+09  i
 221.021  5e+09  i
 221.421  5e+09  i
 221.822  5e+09  i
 222.222  5e+09  i
 222.623  5e+09  i
 223.023  5e+09  i
 223.423  5e+09  i
 223.824  5e+09  i
 224.224  5e+09  i
 224.625  5e+09  i
 225.025  5e+09  i
 225.425  5e+09  i
 225.826  5e+09  i
 226.226  5e+09  i
 226.627  5e+09  i
 227.027  5e+09  i
 227.427  5e+09  i
 227.828  5e+09  i
 228.228  5e+09  i
 228.629  5e+09  i
 229.029  5e+09  i
 229.429  5e+09  i
 229.83  5e+09  i
 230.23  5e+09  i
 230.631  5e+09  i
 231.031  5e+09  i
 231.431  5e+09  i
 231.832  5e+09  i
 232.232  5e+09  i
 232.633  5e+09  i
 233.033  5e+09  i
 233.433  5e+09  i
 233.834  5e+09  i
 234.234  5e+09  i
 234.635  5e+09  i
 235.035  5e+09  i
 235.435  5e+09  i
 235.836  5e+09  i
 236.236  5e+09  i
 236.637  5e+09  i
 237.037  5e+09  i
 237.437  5e+09  i
 237.838  5e+09  i
 238.238  5e+09  i
 238.639  5e+09  i
 239.039  5e+09  i
 239.439  5e+09  i
 239.84  5e+09  i
 240.24  5e+09  i
 240.641  5e+09  i
 241.041  5e+09  i
 241.441  5e+09  i
 241.842  5e+09  i
 242.242  5e+09  i
 242.643  5e+09  i
 243.043  5e+09  i
 243.443  5e+09  i
 243.844  5e+09  i
 244.244  5e+09  i
 244.645  5e+09  i
 245.045  5e+09  i
 245.445  5e+09  i
 245.846  5e+09  i
 246.246  5e+09  i
 246.647  5e+09  i
 247.047  5e+09  i
 247.447  5e+09  i
 247.848  5e+09  i
 248.248  5e+09  i
 248.649  5e+09  i
 249.049  5e+09  i
 249.449  5e+09  i
 249.85  5e+09  i
 250.25  5e+09  i
 250.651  5e+09  i
 251.051  5e+09  i
 251.451  5e+09  i
 251.852  5e+09  i
 252.252  5e+09  i
 252.653  5e+09  i
 253.053  5e+09  i
 253.453  5e+09  i
 253.854  5e+09  i
 254.254  5e+09  i
 254.655  5e+09  i
 255.055  5e+09  i
 255.455  5e+09  i
 255.856  5e+09  i
 256.256  5e+09  i
 256.657  5e+09  i
 257.057  5e+09  i
 257.457  5e+09  i
 257.858  5e+09  i
 258.258  5e+09  i
 258.659  5e+09  i
 259.059  5e+09  i
 259.459  5e+09  i
 259.86  5e+09  i
 260.26  5e+09  i
 260.661  5e+09  i
 261.061  5e+09  i
 261.461  5e+09  i
 261.862  5e+09  i
 262.262  5e+09  i
 262.663  5e+09  i
 263.063  5e+09  i
 263.463  5e+09  i
 263.864  5e+09  i
 264.264  5e+09  i
 264.665  5e+09  i
 265.065  5e+09  i
 265.465  5e+09  i
 265.866  5e+09  i
 266.266  5e+09  i
 266.667  5e+09  i
 267.067  5e+09  i
 267.467  5e+09  i
 267.868  5e+09  i
 268.268  5e+09  i
 268.669  5e+09  i
 269.069  5e+09  i
 269.469  5e+09  i
 269.87  5e+09  i
 270.27  5e+09  i
 270.671  5e+09  i
 271.071  5e+09  i
 271.471  5e+09  i
 271.872  5e+09  i
 272.272  5e+09  i
 272.673  5e+09  i
 273.073  5e+09  i
 273.473  5e+09  i
 273.874  5e+09  i
 274.274  5e+09  i
 274.675  5e+09  i
 275.075  5e+09  i
 275.475  5e+09  i
 275.876  5e+09  i
 276.276  5e+09  i
 276.677  5e+09  i
 277.077  5e+09  i
 277.477  5e+09  i
 277.878  5e+09  i
 278.278  5e+09  i
 278.679  5e+09  i
 279.079  5e+09  i
 279.479  5e+09  i
 279.88  5e+09  i
 280.28  5e+09  i
 280.681  5e+09  i
 281.081  5e+09  i
 281.481  5e+09  i
 281.882  5e+09  i
 282.282  5e+09  i
 282.683  5e+09  i
 283.083  5e+09  i
 283.483  5e+09  i
 283.884  5e+09  i
 284.284  5e+09  i
 284.685  5e+09  i
 285.085  5e+09  i
 285.485  5e+09  i
 285.886  5e+09  i
 286.286  5e+09  i
 286.687  5e+09  i
 287.087  5e+09  i
 287.487  5e+09  i
 287.888  5e+09  i
 288.288  5e+09  i
 288.689  5e+09  i
 289.089  5e+09  i
 289.489  5e+09  i
 289.89  5e+09  i
 290.29  5e+09  i
 290.691  5e+09  i
 291.091  5e+09  i
 291.491  5e+09  i
 291.892  5e+09  i
 292.292  5e+09  i
 292.693  5e+09  i
 293.093  5e+09  i
 293.493  5e+09  i
 293.894  5e+09  i
 294.294  5e+09  i
 294.695  5e+09  i
 295.095  5e+09  i
 295.495  5e+09  i
 295.896  5e+09  i
 296.296  5e+09  i
 296.697  5e+09  i
 297.097  5e+09  i
 297.497  5e+09  i
 297.898  5e+09  i
 298.298  5e+09  i
 298.699  5e+09  i
 299.099  5e+09  i
 299.499  5e+09  i
 299.9  5e+09  i
 300.3  5e+09  i
 300.701  5e+09  i
 301.101  5e+09  i
 301.502  5e+09  i
 301.902  5e+09  i
 302.302  5e+09  i
 302.703  5e+09  i
 303.103  5e+09  i
 303.504  5e+09  i
 303.904  5e+09  i
 304.304  5e+09  i
 304.705  5e+09  i
 305.105  5e+09  i
 305.506  5e+09  i
 305.906  5e+09  i
 306.306  5e+09  i
 306.707  5e+09  i
 307.107  5e+09  i
 307.508  5e+09  i
 307.908  5e+09  i
 308.308  5e+09  i
 308.709  5e+09  i
 309.109  5e+09  i
 309.51  5e+09  i
 309.91  5e+09  i
 310.31  5e+09  i
 310.711  5e+09  i
 311.111  5e+09  i
 311.512  5e+09  i
 311.912  5e+09  i
 312.312  5e+09  i
 312.713  5e+09  i
 313.113  5e+09  i
 313.514  5e+09  i
 313.914  5e+09  i
 314.314  5e+09  i
 314.715  5e+09  i
 315.115  5e+09  i
 315.516  5e+09  i
 315.916  5e+09  i
 316.316  5e+09  i
 316.717  5e+09  i
 317.117  5e+09  i
 317.518  5e+09  i
 317.918  5e+09  i
 318.318  5e+09  i
 318.719  5e+09  i
 319.119  5e+09  i
 319.52  5e+09  i
 319.92  5e+09  i
 320.32  5e+09  i
 320.721  5e+09  i
 321.121  5e+09  i
 321.522  5e+09  i
 321.922  5e+09  i
 322.322  5e+09  i
 322.723  5e+09  i
 323.123  5e+09  i
 323.524  5e+09  i
 323.924  5e+09  i
 324.324  5e+09  i
 324.725  5e+09  i
 325.125  5e+09  i
 325.526  5e+09  i
 325.926  5e+09  i
 326.326  5e+09  i
 326.727  5e+09  i
 327.127  5e+09  i
 327.528  5e+09  i
 327.928  5e+09  i
 328.328  5e+09  i
 328.729  5e+09  i
 329.129  5e+09  i
 329.53  5e+09  i
 329.93  5e+09  i
 330.33  5e+09  i
 330.731  5e+09  i
 331.131  5e+09  i
 331.532  5e+09  i
 331.932  5e+09  i
 332.332  5e+09  i
 332.733  5e+09  i
 333.133  5e+09  i
 333.534  5e+09  i
 333.934  5e+09  i
 334.334  5e+09  i
 334.735  5e+09  i
 335.135  5e+09  i
 335.536  5e+09  i
 335.936  5e+09  i
 336.336  5e+09  i
 336.737  5e+09  i
 337.137  5e+09  i
 337.538  5e+09  i
 337.938  5e+09  i
 338.338  5e+09  i
 338.739  5e+09  i
 339.139  5e+09  i
 339.54  5e+09  i
 339.94  5e+09  i
 340.34  5e+09  i
 340.741  5e+09  i
 341.141  5e+09  i
 341.542  5e+09  i
 341.942  5e+09  i
 342.342  5e+09  i
 342.743  5e+09  i
 343.143  5e+09  i
 343.544  5e+09  i
 343.944  5e+09  i
 344.344  5e+09  i
 344.745  5e+09  i
 345.145  5e+09  i
 345.546  5e+09  i
 345.946  5e+09  i
 346.346  5e+09  i
 346.747  5e+09  i
 347.147  5e+09  i
 347.548  5e+09  i
 347.948  5e+09  i
 348.348  5e+09  i
 348.749  5e+09  i
 349.149  5e+09  i
 349.55  5e+09  i
 349.95  5e+09  i
 350.35  5e+09  i
 350.751  5e+09  i
 351.151  5e+09  i
 351.552  5e+09  i
 351.952  5e+09  i
 352.352  5e+09  i
 352.753  5e+09  i
 353.153  5e+09  i
 353.554  5e+09  i
 353.954  5e+09  i
 354.354  5e+09  i
 354.755  5e+09  i
 355.155  5e+09  i
 355.556  5e+09  i
 355.956  5e+09  i
 356.356  5e+09  i
 356.757  5e+09  i
 357.157  5e+09  i
 357.558  5e+09  i
 357.958  5e+09  i
 358.358  5e+09  i
 358.759  5e+09  i
 359.159  5e+09  i
 359.56  5e+09  i
 359.96  5e+09  i
 360.36  5e+09  i
 360.761  5e+09  i
 361.161  5e+09  i
 361.562  5e+09  i
 361.962  5e+09  i
 362.362  5e+09  i
 362.763  5e+09  i
 363.163  5e+09  i
 363.564  5e+09  i
 363.964  5e+09  i
 364.364  5e+09  i
 364.765  5e+09  i
 365.165  5e+09  i
 365.566  5e+09  i
 365.966  5e+09  i
 366.366  5e+09  i
 366.767  5e+09  i
 367.167  5e+09  i
 367.568  5e+09  i
 367.968  5e+09  i
 368.368  5e+09  i
 368.769  5e+09  i
 369.169  5e+09  i
 369.57  5e+09  i
 369.97  5e+09  i
 370.37  5e+09  i
 370.771  5e+09  i
 371.171  5e+09  i
 371.572  5e+09  i
 371.972  5e+09  i
 372.372  5e+09  i
 372.773  5e+09  i
 373.173  5e+09  i
 373.574  5e+09  i
 373.974  5e+09  i
 374.374  5e+09  i
 374.775  5e+09  i
 375.175  5e+09  i
 375.576  5e+09  i
 375.976  5e+09  i
 376.376  5e+09  i
 376.777  5e+09  i
 377.177  5e+09  i
 377.578  5e+09  i
 377.978  5e+09  i
 378.378  5e+09  i
 378.779  5e+09  i
 379.179  5e+09  i
 379.58  5e+09  i
 379.98  5e+09  i
 380.38  5e+09  i
 380.781  5e+09  i
 381.181  5e+09  i
 381.582  5e+09  i
 381.982  5e+09  i
 382.382  5e+09  i
 382.783  5e+09  i
 383.183  5e+09  i
 383.584  5e+09  i
 383.984  5e+09  i
 384.384  5e+09  i
 384.785  5e+09  i
 385.185  5e+09  i
 385.586  5e+09  i
 385.986  5e+09  i
 386.386  5e+09  i
 386.787  5e+09  i
 387.187  5e+09  i
 387.588  5e+09  i
 387.988  5e+09  i
 388.388  5e+09  i
 388.789  5e+09  i
 389.189  5e+09  i
 389.59  5e+09  i
 389.99  5e+09  i
 390.39  5e+09  i
 390.791  5e+09  i
 391.191  5e+09  i
 391.592  5e+09  i
 391.992  5e+09  i
 392.392  5e+09  i
 392.793  5e+09  i
 393.193  5e+09  i
 393.594  5e+09  i
 393.994  5e+09  i
 394.394  5e+09  i
 394.795  5e+09  i
 395.195  5e+09  i
 395.596  5e+09  i
 395.996  5e+09  i
 396.396  5e+09  i
 396.797  5e+09  i
 397.197  5e+09  i
 397.598  5e+09  i
 397.998  5e+09  i
 398.398  5e+09  i
 398.799  5e+09  i
 399.199  5e+09  i
 399.6  5e+09  i
 400  5e+09  i

