0.5000	0.1643E-39
10.55	0.5198E-41
20.60	0.9341E-27
30.64	0.9582E-25
40.69	0.9369E-24
50.74	0.3498E-23
60.79	0.8070E-23
70.83	0.1405E-22
80.88	0.2035E-22
90.93	0.2624E-22
101.0	0.3113E-22
111.0	0.3495E-22
121.1	0.3775E-22
131.1	0.3964E-22
141.2	0.4086E-22
151.2	0.4153E-22
161.3	0.4178E-22
171.3	0.4171E-22
181.4	0.4141E-22
191.4	0.4094E-22
201.5	0.4034E-22
211.5	0.3965E-22
221.6	0.3891E-22
231.6	0.3816E-22
241.6	0.3737E-22
251.7	0.3656E-22
261.7	0.3576E-22
271.8	0.3497E-22
281.8	0.3419E-22
291.9	0.3342E-22
301.9	0.3268E-22
312.0	0.3195E-22
322.0	0.3124E-22
332.1	0.3055E-22
342.1	0.2989E-22
352.2	0.2925E-22
362.2	0.2862E-22
372.3	0.2802E-22
382.3	0.2744E-22
392.4	0.2689E-22
402.4	0.2634E-22
412.5	0.2582E-22
422.5	0.2531E-22
432.6	0.2482E-22
442.6	0.2435E-22
452.6	0.2389E-22
462.7	0.2344E-22
472.7	0.2302E-22
482.8	0.2260E-22
492.8	0.2220E-22
502.9	0.2181E-22
512.9	0.2144E-22
523.0	0.2108E-22
533.0	0.2072E-22
543.1	0.2038E-22
553.1	0.2005E-22
563.2	0.1973E-22
573.2	0.1942E-22
583.3	0.1912E-22
593.3	0.1882E-22
603.4	0.1854E-22
613.4	0.1826E-22
623.5	0.1799E-22
633.5	0.1773E-22
643.6	0.1748E-22
653.6	0.1723E-22
663.7	0.1699E-22
673.7	0.1676E-22
683.7	0.1654E-22
693.8	0.1632E-22
703.8	0.1610E-22
713.9	0.1589E-22
723.9	0.1569E-22
734.0	0.1549E-22
744.0	0.1530E-22
754.1	0.1511E-22
764.1	0.1493E-22
774.2	0.1475E-22
784.2	0.1458E-22
794.3	0.1441E-22
804.3	0.1424E-22
814.4	0.1408E-22
824.4	0.1392E-22
834.5	0.1376E-22
844.5	0.1361E-22
854.6	0.1347E-22
864.6	0.1332E-22
874.7	0.1318E-22
884.7	0.1305E-22
894.7	0.1291E-22
904.8	0.1278E-22
914.8	0.1265E-22
924.9	0.1253E-22
934.9	0.1240E-22
945.0	0.1228E-22
955.0	0.1217E-22
965.1	0.1205E-22
975.1	0.1194E-22
985.2	0.1182E-22
995.2	0.1172E-22
1005.	0.1161E-22
1015.	0.1151E-22
1025.	0.1141E-22
1035.	0.1131E-22
1045.	0.1121E-22
1056.	0.1111E-22
1066.	0.1102E-22
1076.	0.1093E-22
1086.	0.1084E-22
1096.	0.1075E-22
1106.	0.1066E-22
1116.	0.1058E-22
1126.	0.1049E-22
1136.	0.1041E-22
1146.	0.1033E-22
1156.	0.1025E-22
1166.	0.1018E-22
1176.	0.1010E-22
1186.	0.1003E-22
1196.	0.9953E-23
1206.	0.9882E-23
1216.	0.9811E-23
1226.	0.9742E-23
1236.	0.9674E-23
1246.	0.9608E-23
1256.	0.9542E-23
1267.	0.9477E-23
1277.	0.9414E-23
1287.	0.9352E-23
1297.	0.9291E-23
1307.	0.9230E-23
1317.	0.9171E-23
1327.	0.9113E-23
1337.	0.9056E-23
1347.	0.8999E-23
1357.	0.8944E-23
1367.	0.8890E-23
1377.	0.8837E-23
1387.	0.8784E-23
1397.	0.8732E-23
1407.	0.8681E-23
1417.	0.8631E-23
1427.	0.8581E-23
1437.	0.8532E-23
1447.	0.8484E-23
1457.	0.8437E-23
1467.	0.8391E-23
1478.	0.8345E-23
1488.	0.8300E-23
1498.	0.8255E-23
1508.	0.8211E-23
1518.	0.8168E-23
1528.	0.8126E-23
1538.	0.8084E-23
1548.	0.8042E-23
1558.	0.8002E-23
1568.	0.7962E-23
1578.	0.7922E-23
1588.	0.7883E-23
1598.	0.7845E-23
1608.	0.7807E-23
1618.	0.7770E-23
1628.	0.7733E-23
1638.	0.7697E-23
1648.	0.7661E-23
1658.	0.7626E-23
1668.	0.7591E-23
1678.	0.7557E-23
1689.	0.7523E-23
1699.	0.7490E-23
1709.	0.7457E-23
1719.	0.7424E-23
1729.	0.7392E-23
1739.	0.7360E-23
1749.	0.7329E-23
1759.	0.7298E-23
1769.	0.7268E-23
1779.	0.7238E-23
1789.	0.7208E-23
1799.	0.7179E-23
1809.	0.7150E-23
1819.	0.7122E-23
1829.	0.7093E-23
1839.	0.7064E-23
1849.	0.7037E-23
1859.	0.7009E-23
1869.	0.6983E-23
1879.	0.6956E-23
1889.	0.6930E-23
1900.	0.6904E-23
1910.	0.6879E-23
1920.	0.6854E-23
1930.	0.6829E-23
1940.	0.6804E-23
1950.	0.6780E-23
1960.	0.6756E-23
1970.	0.6732E-23
1980.	0.6709E-23
1990.	0.6686E-23
2000.	0.6663E-23
