BOLSIG+ version: 03/2016
Collision input data:
--------------------------------------------------
N2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) A.V. Phelps and L.C. Pitchford, Phys. Rev. A 31, 2932 (1985)
2) SIGLO database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
--------------------------------------------------
O2                                                              
C:\Users\robertm\Desktop\LXCat-June2013.txt
How to reference in publications:
1) Lawton and Phelps, J. Chem. Phys. 69, 1055(1978).
2) PHELPS database, http://www.lxcat.laplace.univ-tlse.fr, retrieved June 4, 2013
NOTE:3 body attachment cross section are normalized to gas density in units of cm-3.
 
 
 
Angular frequency / N (m3/s)               0.000    
Cosine of E-B field angle                  0.000    
Gas temperature (K)                        300.0    
Excitation temperature (K)                 300.0    
Transition energy (eV)                     0.000    
Ionization degree                          0.000    
Plasma density (1/m3)                     0.1000E+19
Ion charge parameter                       0.000    
Ion/neutral mass ratio                     1.000    
e-e momentum effects                       1.000    
Energy sharing                             1.000    
Growth model                               1.000    
Maxwellian mean energy (eV)                0.000    
# of grid points                           100.0    
Grid type                                  0.000    
Precision                                 0.1000E-09
Convergence                               0.1000E-04
Maximum # of iterations                    2000.    
Mole fraction N2                          0.8000    
Mole fraction O2                          0.2000    
 
 
Energy (eV) 	Electric field / N (Td)                                         
36.39	0.1208E+26
36.89	0.1219E+26
37.40	0.1230E+26
37.90	0.1241E+26
38.41	0.1251E+26
38.91	0.1261E+26
39.42	0.1272E+26
39.92	0.1282E+26
40.42	0.1293E+26
40.93	0.1303E+26
41.43	0.1314E+26
41.94	0.1324E+26
42.44	0.1335E+26
42.94	0.1345E+26
43.45	0.1356E+26
43.95	0.1366E+26
44.46	0.1376E+26
44.96	0.1386E+26
45.46	0.1396E+26
45.97	0.1407E+26
46.47	0.1417E+26
46.98	0.1428E+26
47.48	0.1438E+26
47.98	0.1448E+26
48.49	0.1459E+26
48.99	0.1468E+26
49.50	0.1478E+26
50.00	0.1488E+26
 
 
Energy (eV)	Energy mobility *N (1/m/V/s)
0.1000	0.1855E+26
0.6040	0.4764E+25
1.108	0.2282E+25
1.612	0.1902E+25
2.116	0.1819E+25
2.620	0.1764E+25
3.124	0.1719E+25
3.628	0.1674E+25
4.132	0.1631E+25
4.636	0.1589E+25
5.140	0.1543E+25
5.644	0.1499E+25
6.148	0.1457E+25
6.653	0.1415E+25
7.157	0.1377E+25
7.661	0.1341E+25
8.165	0.1308E+25
8.669	0.1278E+25
9.173	0.1250E+25
9.677	0.1223E+25
10.18	0.1199E+25
10.68	0.1177E+25
11.19	0.1156E+25
11.69	0.1136E+25
12.20	0.1118E+25
12.70	0.1100E+25
13.21	0.1084E+25
13.71	0.1069E+25
14.21	0.1054E+25
14.72	0.1040E+25
15.22	0.1027E+25
15.73	0.1015E+25
16.23	0.1003E+25
16.73	0.9917E+24
17.24	0.9822E+24
17.74	0.9720E+24
18.25	0.9620E+24
18.75	0.9527E+24
19.25	0.9437E+24
19.76	0.9349E+24
20.26	0.9265E+24
20.77	0.9185E+24
21.27	0.9106E+24
21.77	0.9035E+24
22.28	0.8962E+24
22.78	0.8894E+24
23.29	0.8825E+24
23.79	0.8761E+24
24.29	0.8699E+24
24.80	0.8638E+24
25.30	0.8580E+24
25.81	0.8521E+24
26.31	0.8467E+24
26.81	0.8414E+24
27.32	0.8362E+24
27.82	0.8312E+24
28.33	0.8263E+24
28.83	0.8215E+24
29.33	0.8168E+24
29.84	0.8123E+24
30.34	0.8078E+24
30.85	0.8038E+24
31.35	0.7997E+24
31.85	0.7956E+24
32.36	0.7917E+24
32.86	0.7880E+24
33.37	0.7842E+24
33.87	0.7806E+24
34.37	0.7771E+24
34.88	0.7736E+24
35.38	0.7701E+24
35.89	0.7669E+24
36.39	0.7637E+24
36.89	0.7605E+24
37.40	0.7575E+24
37.90	0.7545E+24
38.41	0.7516E+24
38.91	0.7487E+24
39.42	0.7459E+24
39.92	0.7430E+24
40.42	0.7404E+24
40.93	0.7379E+24
41.43	0.7354E+24
41.94	0.7328E+24
42.44	0.7303E+24
42.94	0.7279E+24
43.45	0.7257E+24
43.95	0.7235E+24
44.46	0.7211E+24
44.96	0.7188E+24
45.46	0.7167E+24
45.97	0.7146E+24
46.47	0.7125E+24
46.98	0.7105E+24
47.48	0.7086E+24
47.98	0.7067E+24
48.49	0.7047E+24
48.99	0.7025E+24
49.50	0.7007E+24
50.00	0.6989E+24
 
 
Energy (eV)	Energy diffusion coef. D*N (1/m/s)
0.1000	0.1218E+25
0.6040	0.1851E+25
1.108	0.1947E+25
1.612	0.2738E+25
2.116	0.3393E+25
2.620	0.3866E+25
3.124	0.4235E+25
3.628	0.4542E+25
4.132	0.4814E+25
4.636	0.5063E+25
5.140	0.5306E+25
5.644	0.5541E+25
6.148	0.5779E+25
6.653	0.6018E+25
7.157	0.6254E+25
7.661	0.6494E+25
8.165	0.6734E+25
8.669	0.6971E+25
9.173	0.7209E+25
9.677	0.7444E+25
10.18	0.7677E+25
10.68	0.7908E+25
11.19	0.8138E+25
11.69	0.8367E+25
12.20	0.8594E+25
12.70	0.8817E+25
13.21	0.9041E+25
13.71	0.9262E+25
14.21	0.9484E+25
14.72	0.9703E+25
