1.001         1.71033e-162  
1.00169       4.74725e-140  
1.00238       9.49778e-140  
1.00308       1.42516e-139  
1.00377       1.90087e-139  
1.00446       2.37691e-139  
1.00516       2.85327e-139  
1.00585       3.32997e-139  
1.00655       3.807e-139    
1.00724       4.28435e-139  
1.00794       4.76204e-139  
1.00863       5.24005e-139  
1.00933       5.7184e-139   
1.01003       6.19707e-139  
1.01073       6.67608e-139  
1.01143       7.15542e-139  
1.01212       7.63509e-139  
1.01282       8.11509e-139  
1.01352       8.59542e-139  
1.01422       9.07609e-139  
1.01492       9.55708e-139  
1.01563       1.00384e-138  
1.01633       1.05201e-138  
1.01703       1.10021e-138  
1.01773       1.14844e-138  
1.01844       1.19671e-138  
1.01914       1.245e-138    
1.01984       1.29334e-138  
1.02055       1.3417e-138   
1.02125       1.3901e-138   
1.02196       1.43854e-138  
1.02267       1.487e-138    
1.02337       1.5355e-138   
1.02408       1.58404e-138  
1.02479       1.6326e-138   
1.0255        1.6812e-138   
1.0262        1.72984e-138  
1.02691       1.77851e-138  
1.02762       1.82721e-138  
1.02833       1.87594e-138  
1.02904       1.92471e-138  
1.02975       1.97351e-138  
1.03047       2.02235e-138  
1.03118       2.07122e-138  
1.03189       2.12012e-138  
1.0326        2.16906e-138  
1.03332       2.21803e-138  
1.03403       2.26704e-138  
1.03475       2.31608e-138  
1.03546       2.36515e-138  
1.03618       2.41426e-138  
1.03689       2.4634e-138   
1.03761       2.51257e-138  
1.03833       2.56178e-138  
1.03904       2.61102e-138  
1.03976       2.6603e-138   
1.04048       2.70961e-138  
1.0412        2.75895e-138  
1.04192       2.80833e-138  
1.04264       2.85775e-138  
1.04336       2.90719e-138  
1.04408       2.95667e-138  
1.0448        3.00619e-138  
1.04552       3.05574e-138  
1.04624       3.10532e-138  
1.04697       3.15494e-138  
1.04769       3.20459e-138  
1.04841       3.25428e-138  
1.04914       3.304e-138    
1.04986       3.35376e-138  
1.05059       3.40355e-138  
1.05132       3.45337e-138  
1.05204       3.50323e-138  
1.05277       3.55312e-138  
1.0535        3.60305e-138  
1.05422       3.65301e-138  
1.05495       3.70301e-138  
1.05568       3.75304e-138  
1.05641       3.80311e-138  
1.05714       3.85321e-138  
1.05787       3.90334e-138  
1.0586        3.95351e-138  
1.05933       4.00372e-138  
1.06007       4.05396e-138  
1.0608        4.10423e-138  
1.06153       4.15454e-138  
1.06227       4.20488e-138  
1.063         4.25526e-138  
1.06373       4.30567e-138  
1.06447       4.35612e-138  
1.0652        4.4066e-138   
1.06594       4.45712e-138  
1.06668       4.50767e-138  
1.06741       4.55826e-138  
1.06815       4.60888e-138  
1.06889       4.65954e-138  
1.06963       4.71023e-138  
1.07037       4.76096e-138  
1.07111       4.81172e-138  
1.07185       4.86252e-138  
1.07259       4.91335e-138  
1.07333       4.96422e-138  
1.07407       5.01512e-138  
1.07481       5.06606e-138  
1.07556       5.11703e-138  
1.0763        5.16804e-138  
1.07704       5.21908e-138  
1.07779       5.27016e-138  
1.07853       5.32127e-138  
1.07928       5.37242e-138  
1.08002       5.42361e-138  
1.08077       5.47483e-138  
1.08152       5.52608e-138  
1.08226       5.57738e-138  
1.08301       5.6287e-138   
1.08376       5.68006e-138  
1.08451       5.73146e-138  
1.08526       5.78289e-138  
1.08601       5.83436e-138  
1.08676       5.88587e-138  
1.08751       5.93741e-138  
1.08826       5.98898e-138  
1.08901       6.04059e-138  
1.08976       6.09224e-138  
1.09052       6.14392e-138  
1.09127       6.19564e-138  
1.09202       6.24739e-138  
1.09278       6.29918e-138  
1.09353       6.35101e-138  
1.09429       6.40287e-138  
1.09505       6.45476e-138  
1.0958        6.5067e-138   
1.09656       6.55866e-138  
1.09732       6.61067e-138  
1.09808       6.66271e-138  
1.09883       6.71479e-138  
1.09959       6.7669e-138   
1.10035       6.81905e-138  
1.10111       6.87123e-138  
1.10187       6.92345e-138  
1.10264       6.97571e-138  
1.1034        7.028e-138    
1.10416       7.08033e-138  
1.10492       7.13269e-138  
1.10569       7.18509e-138  
1.10645       7.23753e-138  
1.10722       7.29001e-138  
1.10798       7.34252e-138  
1.10875       7.39506e-138  
1.10951       7.44764e-138  
1.11028       7.50026e-138  
1.11105       7.55292e-138  
1.11181       7.60561e-138  
1.11258       7.65834e-138  
1.11335       7.7111e-138   
1.11412       7.7639e-138   
1.11489       7.81674e-138  
1.11566       7.86961e-138  
1.11643       7.92252e-138  
1.1172        7.97547e-138  
1.11797       8.02845e-138  
1.11875       8.08147e-138  
1.11952       8.13453e-138  
1.12029       8.18762e-138  
1.12107       8.24075e-138  
1.12184       8.29392e-138  
1.12262       8.34712e-138  
1.12339       8.40036e-138  
1.12417       8.45364e-138  
1.12495       8.50695e-138  
1.12572       8.56031e-138  
1.1265        8.61369e-138  
1.12728       8.66712e-138  
1.12806       8.72058e-138  
1.12884       8.77408e-138  
1.12962       8.82761e-138  
1.1304        8.88118e-138  
1.13118       8.93479e-138  
1.13196       8.98844e-138  
1.13274       9.04212e-138  
1.13353       9.09584e-138  
1.13431       9.1496e-138   
1.13509       9.2034e-138   
1.13588       9.25723e-138  
1.13666       9.3111e-138   
1.13745       9.365e-138    
1.13823       9.41895e-138  
1.13902       9.47293e-138  
1.13981       9.52695e-138  
1.1406        9.581e-138    
1.14138       9.63509e-138  
1.14217       9.68922e-138  
1.14296       9.74339e-138  
1.14375       9.7976e-138   
1.14454       9.85184e-138  
1.14533       9.90612e-138  
1.14612       9.96044e-138  
1.14692       1.00148e-137  
1.14771       1.00692e-137  
1.1485        1.01236e-137  
